crop_id,image_uid,split,source,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
bg_positive_free_nwpu_positive_544_000,nwpu_positive_544,val,positive_free,0,background,626,296,660,325,986,947,568,rgb,,37,6.054,True,0.72
bg_positive_free_nwpu_positive_545_000,nwpu_positive_545,train,positive_free,0,background,664,175,753,270,8455,792,493,rgb,,105,2.133,False,0.767
bg_positive_free_nwpu_positive_546_000,nwpu_positive_546,train,positive_free,0,background,111,318,199,397,6952,891,534,rgb,,97,2.309,False,0.739
bg_positive_free_nwpu_positive_547_000,nwpu_positive_547,train,positive_free,0,background,744,508,811,568,4020,1072,608,rgb,,74,3.027,False,0.734
bg_positive_free_nwpu_positive_548_000,nwpu_positive_548,train,positive_free,0,background,129,379,187,403,1392,1225,571,rgb,,64,3.5,False,0.34
bg_positive_free_nwpu_positive_549_000,nwpu_positive_549,val,positive_free,0,background,483,35,556,112,5621,818,583,rgb,,85,2.635,False,0.778
bg_positive_free_nwpu_positive_550_000,nwpu_positive_550,train,positive_free,0,background,522,492,562,530,1520,1038,580,rgb,,44,5.091,False,0.785
bg_positive_free_nwpu_positive_553_000,nwpu_positive_553,train,positive_free,0,background,759,466,796,504,1406,902,611,rgb,,42,5.333,False,0.797
bg_positive_free_nwpu_positive_555_000,nwpu_positive_555,train,positive_free,0,background,233,236,304,297,4331,995,527,rgb,,78,2.872,False,0.712
bg_positive_free_nwpu_positive_556_000,nwpu_positive_556,train,positive_free,0,background,85,347,118,379,1056,874,558,rgb,,36,6.222,True,0.815
bg_positive_free_nwpu_positive_557_000,nwpu_positive_557,val,positive_free,0,background,478,28,551,99,5183,1008,587,rgb,,80,2.8,False,0.81
bg_positive_free_nwpu_positive_558_000,nwpu_positive_558,train,positive_free,0,background,244,130,315,189,4189,887,619,rgb,,78,2.872,False,0.689
bg_positive_free_nwpu_positive_559_000,nwpu_positive_559,val,positive_free,0,background,983,403,1047,468,4160,1220,533,rgb,,72,3.111,False,0.802
bg_positive_free_nwpu_positive_560_000,nwpu_positive_560,train,positive_free,0,background,310,318,380,419,7070,975,583,rgb,,111,2.018,False,0.574
bg_positive_free_nwpu_positive_561_000,nwpu_positive_561,val,positive_free,0,background,100,274,193,352,7254,741,596,rgb,,102,2.196,False,0.697
bg_positive_free_nwpu_positive_562_000,nwpu_positive_562,train,positive_free,0,background,100,441,168,501,4080,1230,562,rgb,,75,2.987,False,0.725
bg_positive_free_nwpu_positive_563_000,nwpu_positive_563,val,positive_free,0,background,832,300,859,358,1566,1040,591,rgb,,64,3.5,False,0.382
bg_positive_free_nwpu_positive_564_000,nwpu_positive_564,train,positive_free,0,background,192,38,240,89,2448,821,545,rgb,,56,4.0,False,0.781
bg_positive_free_nwpu_positive_565_000,nwpu_positive_565,train,positive_free,0,background,281,158,343,209,3162,918,541,rgb,,68,3.294,False,0.684
bg_positive_free_nwpu_positive_566_000,nwpu_positive_566,val,positive_free,0,background,5,265,152,329,9408,845,508,rgb,,162,1.383,False,0.358
bg_positive_free_nwpu_positive_567_000,nwpu_positive_567,train,positive_free,0,background,389,374,679,523,43210,787,548,rgb,,319,0.702,False,0.425
bg_positive_free_nwpu_positive_569_000,nwpu_positive_569,train,positive_free,0,background,617,9,756,82,10147,823,524,rgb,,153,1.464,False,0.433
bg_positive_free_nwpu_positive_570_000,nwpu_positive_570,train,positive_free,0,background,5,115,97,205,8280,892,489,rgb,,101,2.218,False,0.812
bg_positive_free_nwpu_positive_571_000,nwpu_positive_571,train,positive_free,0,background,571,415,665,489,6956,854,597,rgb,,103,2.175,False,0.656
bg_positive_free_nwpu_positive_572_000,nwpu_positive_572,train,positive_free,0,background,250,153,307,202,2793,886,542,rgb,,63,3.556,False,0.704
bg_positive_free_nwpu_positive_573_000,nwpu_positive_573,train,positive_free,0,background,754,188,818,289,6464,844,528,rgb,,111,2.018,False,0.525
bg_positive_free_nwpu_positive_574_000,nwpu_positive_574,train,positive_free,0,background,552,227,584,258,992,1032,586,rgb,,35,6.4,True,0.81
bg_positive_free_nwpu_positive_575_000,nwpu_positive_575,val,positive_free,0,background,615,442,679,507,4160,808,551,rgb,,72,3.111,False,0.802
bg_positive_free_nwpu_positive_576_000,nwpu_positive_576,train,positive_free,0,background,492,203,553,264,3721,933,520,rgb,,67,3.343,False,0.829
bg_positive_free_nwpu_positive_577_000,nwpu_positive_577,train,positive_free,0,background,623,386,695,451,4680,955,526,rgb,,79,2.835,False,0.75
bg_positive_free_nwpu_positive_578_000,nwpu_positive_578,train,positive_free,0,background,500,302,757,456,39578,972,557,rgb,,283,0.792,False,0.494
bg_positive_free_nwpu_positive_579_000,nwpu_positive_579,train,positive_free,0,background,164,254,276,297,4816,896,552,rgb,,123,1.821,False,0.318
bg_positive_free_nwpu_positive_580_000,nwpu_positive_580,val,positive_free,0,background,544,219,820,457,65688,942,543,rgb,,304,0.737,False,0.711
bg_positive_free_nwpu_positive_581_000,nwpu_positive_581,train,positive_free,0,background,576,159,635,213,3186,819,460,rgb,,65,3.446,False,0.754
bg_positive_free_nwpu_positive_582_000,nwpu_positive_582,train,positive_free,0,background,414,281,491,347,5082,1078,558,rgb,,85,2.635,False,0.703
bg_positive_free_nwpu_positive_583_000,nwpu_positive_583,train,positive_free,0,background,1,308,26,378,1750,857,547,rgb,,77,2.909,False,0.295
bg_positive_free_nwpu_positive_584_000,nwpu_positive_584,val,positive_free,0,background,450,231,539,302,6319,882,537,rgb,,98,2.286,False,0.658
bg_positive_free_nwpu_positive_585_000,nwpu_positive_585,train,positive_free,0,background,612,347,652,380,1320,796,542,rgb,,44,5.091,False,0.682
bg_positive_free_nwpu_positive_586_000,nwpu_positive_586,train,positive_free,0,background,711,318,783,386,4896,813,517,rgb,,79,2.835,False,0.784
bg_positive_free_nwpu_positive_587_000,nwpu_positive_587,train,positive_free,0,background,820,482,876,539,3192,886,553,rgb,,63,3.556,False,0.804
