crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_278_002,nwpu_positive_278,train,8,harbor,502,168,564,254,5332,686,550,rgb,,95,2.358,False,0.591
nwpu_positive_279_000,nwpu_positive_279,val,8,harbor,229,221,280,296,3825,756,560,rgb,,82,2.732,False,0.569
nwpu_positive_279_001,nwpu_positive_279,val,8,harbor,288,199,341,298,5247,756,560,rgb,,109,2.055,False,0.442
nwpu_positive_279_002,nwpu_positive_279,val,8,harbor,356,193,417,289,5856,756,560,rgb,,106,2.113,False,0.521
nwpu_positive_279_003,nwpu_positive_279,val,8,harbor,428,178,483,283,5775,756,560,rgb,,116,1.931,False,0.429
nwpu_positive_280_000,nwpu_positive_280,val,8,harbor,261,147,385,214,8308,939,540,rgb,,136,1.647,False,0.449
nwpu_positive_280_001,nwpu_positive_280,val,8,harbor,281,201,414,270,9177,939,540,rgb,,146,1.534,False,0.431
nwpu_positive_280_002,nwpu_positive_280,val,8,harbor,302,249,436,321,9648,939,540,rgb,,147,1.524,False,0.446
nwpu_positive_280_003,nwpu_positive_280,val,8,harbor,323,294,449,364,8820,939,540,rgb,,139,1.612,False,0.456
nwpu_positive_280_004,nwpu_positive_280,val,8,harbor,342,349,446,410,6344,939,540,rgb,,114,1.965,False,0.488
nwpu_positive_282_000,nwpu_positive_282,train,8,harbor,323,21,498,113,16100,1002,606,rgb,,193,1.161,False,0.432
nwpu_positive_282_001,nwpu_positive_282,train,8,harbor,331,72,502,148,12996,1002,606,rgb,,188,1.191,False,0.368
nwpu_positive_282_002,nwpu_positive_282,train,8,harbor,525,27,657,104,10164,1002,606,rgb,,145,1.545,False,0.483
nwpu_positive_282_003,nwpu_positive_282,train,8,harbor,356,130,545,226,18144,1002,606,rgb,,208,1.077,False,0.419
nwpu_positive_282_004,nwpu_positive_282,train,8,harbor,785,25,942,92,10519,1002,606,rgb,,173,1.295,False,0.351
nwpu_positive_282_005,nwpu_positive_282,train,8,harbor,771,107,947,182,13200,1002,606,rgb,,194,1.155,False,0.351
nwpu_positive_282_006,nwpu_positive_282,train,8,harbor,753,196,928,274,13650,1002,606,rgb,,193,1.161,False,0.366
nwpu_positive_282_007,nwpu_positive_282,train,8,harbor,767,289,885,360,8378,1002,606,rgb,,130,1.723,False,0.496
nwpu_positive_282_008,nwpu_positive_282,train,2,ship,580,180,626,270,4140,1002,606,rgb,,99,2.263,False,0.422
nwpu_positive_282_009,nwpu_positive_282,train,5,tennis_court,87,394,133,447,2438,1002,606,rgb,,58,3.862,False,0.725
nwpu_positive_282_010,nwpu_positive_282,train,5,tennis_court,123,386,168,434,2160,1002,606,rgb,,53,4.226,False,0.769
nwpu_positive_282_011,nwpu_positive_282,train,5,tennis_court,97,463,147,521,2900,1002,606,rgb,,64,3.5,False,0.708
nwpu_positive_282_012,nwpu_positive_282,train,5,tennis_court,133,449,179,509,2760,1002,606,rgb,,66,3.394,False,0.634
nwpu_positive_282_013,nwpu_positive_282,train,5,tennis_court,174,438,219,496,2610,1002,606,rgb,,64,3.5,False,0.637
nwpu_positive_282_014,nwpu_positive_282,train,5,tennis_court,207,429,252,485,2520,1002,606,rgb,,62,3.613,False,0.656
nwpu_positive_283_000,nwpu_positive_283,train,8,harbor,21,184,58,268,3108,847,574,rgb,,92,2.435,False,0.367
nwpu_positive_283_001,nwpu_positive_283,train,8,harbor,71,183,114,279,4128,847,574,rgb,,106,2.113,False,0.367
nwpu_positive_283_002,nwpu_positive_283,train,8,harbor,121,182,165,278,4224,847,574,rgb,,106,2.113,False,0.376
nwpu_positive_283_003,nwpu_positive_283,train,8,harbor,179,180,220,272,3772,847,574,rgb,,101,2.218,False,0.37
nwpu_positive_283_004,nwpu_positive_283,train,8,harbor,236,178,279,269,3913,847,574,rgb,,100,2.24,False,0.391
nwpu_positive_283_005,nwpu_positive_283,train,8,harbor,295,172,347,265,4836,847,574,rgb,,102,2.196,False,0.465
nwpu_positive_283_006,nwpu_positive_283,train,8,harbor,357,166,410,265,5247,847,574,rgb,,109,2.055,False,0.442
nwpu_positive_283_007,nwpu_positive_283,train,8,harbor,423,167,479,258,5096,847,574,rgb,,100,2.24,False,0.51
nwpu_positive_283_008,nwpu_positive_283,train,8,harbor,511,162,573,258,5952,847,574,rgb,,106,2.113,False,0.53
nwpu_positive_283_009,nwpu_positive_283,train,8,harbor,585,154,662,259,8085,847,574,rgb,,116,1.931,False,0.601
nwpu_positive_283_010,nwpu_positive_283,train,8,harbor,694,163,765,251,6248,847,574,rgb,,97,2.309,False,0.664
nwpu_positive_283_011,nwpu_positive_283,train,8,harbor,777,157,843,248,6006,847,574,rgb,,100,2.24,False,0.601
nwpu_positive_285_000,nwpu_positive_285,train,2,ship,439,292,474,417,4375,1264,987,rgb,,138,1.623,False,0.23
nwpu_positive_285_001,nwpu_positive_285,train,2,ship,591,409,637,486,3542,1264,987,rgb,,85,2.635,False,0.49
nwpu_positive_285_002,nwpu_positive_285,train,2,ship,772,681,833,773,5612,1264,987,rgb,,101,2.218,False,0.55
nwpu_positive_285_003,nwpu_positive_285,train,2,ship,894,74,972,161,6786,1264,987,rgb,,96,2.333,False,0.736
nwpu_positive_285_004,nwpu_positive_285,train,2,ship,956,360,1045,458,8722,1264,987,rgb,,108,2.074,False,0.748
nwpu_positive_285_005,nwpu_positive_285,train,3,storage_tank,100,16,169,87,4899,1264,987,rgb,,78,2.872,False,0.805
nwpu_positive_285_006,nwpu_positive_285,train,3,storage_tank,170,28,235,97,4485,1264,987,rgb,,76,2.947,False,0.776
nwpu_positive_285_007,nwpu_positive_285,train,3,storage_tank,240,40,306,107,4422,1264,987,rgb,,74,3.027,False,0.808
nwpu_positive_285_008,nwpu_positive_285,train,3,storage_tank,310,49,373,119,4410,1264,987,rgb,,77,2.909,False,0.744
nwpu_positive_285_009,nwpu_positive_285,train,3,storage_tank,24,74,80,131,3192,1264,987,rgb,,63,3.556,False,0.804
nwpu_positive_285_010,nwpu_positive_285,train,3,storage_tank,23,136,78,196,3300,1264,987,rgb,,66,3.394,False,0.758
nwpu_positive_285_011,nwpu_positive_285,train,3,storage_tank,33,205,81,256,2448,1264,987,rgb,,56,4.0,False,0.781
nwpu_positive_285_012,nwpu_positive_285,train,3,storage_tank,31,262,79,308,2208,1264,987,rgb,,53,4.226,False,0.786
nwpu_positive_285_013,nwpu_positive_285,train,3,storage_tank,118,171,166,224,2544,1264,987,rgb,,58,3.862,False,0.756
nwpu_positive_285_014,nwpu_positive_285,train,3,storage_tank,166,179,213,230,2397,1264,987,rgb,,56,4.0,False,0.764
nwpu_positive_285_015,nwpu_positive_285,train,3,storage_tank,115,223,162,271,2256,1264,987,rgb,,53,4.226,False,0.803
nwpu_positive_285_016,nwpu_positive_285,train,3,storage_tank,163,230,211,278,2304,1264,987,rgb,,53,4.226,False,0.82
nwpu_positive_285_017,nwpu_positive_285,train,3,storage_tank,113,271,159,321,2300,1264,987,rgb,,55,4.073,False,0.76
nwpu_positive_285_018,nwpu_positive_285,train,3,storage_tank,161,278,209,327,2352,1264,987,rgb,,54,4.148,False,0.807
nwpu_positive_285_019,nwpu_positive_285,train,3,storage_tank,230,189,278,237,2304,1264,987,rgb,,53,4.226,False,0.82
nwpu_positive_285_020,nwpu_positive_285,train,3,storage_tank,279,196,325,244,2208,1264,987,rgb,,53,4.226,False,0.786
nwpu_positive_285_021,nwpu_positive_285,train,3,storage_tank,325,204,375,250,2300,1264,987,rgb,,55,4.073,False,0.76
nwpu_positive_285_022,nwpu_positive_285,train,3,storage_tank,226,235,274,289,2592,1264,987,rgb,,59,3.797,False,0.745
nwpu_positive_285_023,nwpu_positive_285,train,3,storage_tank,273,244,322,296,2548,1264,987,rgb,,57,3.93,False,0.784
nwpu_positive_285_024,nwpu_positive_285,train,3,storage_tank,322,250,371,302,2548,1264,987,rgb,,57,3.93,False,0.784
nwpu_positive_285_025,nwpu_positive_285,train,3,storage_tank,221,287,269,338,2448,1264,987,rgb,,56,4.0,False,0.781
nwpu_positive_285_026,nwpu_positive_285,train,3,storage_tank,271,292,318,344,2444,1264,987,rgb,,57,3.93,False,0.752
nwpu_positive_285_027,nwpu_positive_285,train,3,storage_tank,318,299,365,352,2491,1264,987,rgb,,58,3.862,False,0.74
nwpu_positive_285_028,nwpu_positive_285,train,3,storage_tank,218,414,274,473,3304,1264,987,rgb,,65,3.446,False,0.782
nwpu_positive_285_029,nwpu_positive_285,train,3,storage_tank,286,423,339,479,2968,1264,987,rgb,,62,3.613,False,0.772
nwpu_positive_285_030,nwpu_positive_285,train,3,storage_tank,101,92,165,159,4288,1264,987,rgb,,74,3.027,False,0.783
nwpu_positive_285_031,nwpu_positive_285,train,3,storage_tank,167,100,231,170,4480,1264,987,rgb,,77,2.909,False,0.756
nwpu_positive_285_032,nwpu_positive_285,train,3,storage_tank,236,110,301,176,4290,1264,987,rgb,,73,3.068,False,0.805
nwpu_positive_285_033,nwpu_positive_285,train,3,storage_tank,304,120,367,188,4284,1264,987,rgb,,75,2.987,False,0.762
nwpu_positive_285_034,nwpu_positive_285,train,3,storage_tank,24,9,85,50,2501,1264,987,rgb,,67,3.343,False,0.557
nwpu_positive_286_000,nwpu_positive_286,train,1,airplane,154,370,215,439,4209,979,751,rgb,,76,2.947,False,0.729
nwpu_positive_286_001,nwpu_positive_286,train,2,ship,470,596,554,660,5376,979,751,rgb,,92,2.435,False,0.635
nwpu_positive_286_002,nwpu_positive_286,train,2,ship,780,520,843,593,4599,979,751,rgb,,80,2.8,False,0.719
nwpu_positive_287_000,nwpu_positive_287,train,2,ship,106,55,195,77,1958,1152,671,rgb,,98,2.286,False,0.204
nwpu_positive_287_001,nwpu_positive_287,train,2,ship,402,53,494,77,2208,1152,671,rgb,,101,2.218,False,0.216
nwpu_positive_287_002,nwpu_positive_287,train,2,ship,508,55,597,79,2136,1152,671,rgb,,98,2.286,False,0.222
nwpu_positive_287_003,nwpu_positive_287,train,2,ship,36,89,83,165,3572,1152,671,rgb,,84,2.667,False,0.506
nwpu_positive_287_004,nwpu_positive_287,train,2,ship,73,429,164,452,2093,1152,671,rgb,,100,2.24,False,0.209
nwpu_positive_287_005,nwpu_positive_287,train,2,ship,278,458,353,479,1575,1152,671,rgb,,82,2.732,False,0.234
nwpu_positive_287_006,nwpu_positive_287,train,2,ship,560,561,587,652,2457,1152,671,rgb,,100,2.24,False,0.246
nwpu_positive_287_007,nwpu_positive_287,train,2,ship,805,435,890,459,2040,1152,671,rgb,,94,2.383,False,0.231
nwpu_positive_287_008,nwpu_positive_287,train,2,ship,971,442,1036,506,4160,1152,671,rgb,,72,3.111,False,0.802
nwpu_positive_287_009,nwpu_positive_287,train,3,storage_tank,527,129,579,181,2704,1152,671,rgb,,57,3.93,False,0.832
nwpu_positive_287_010,nwpu_positive_287,train,3,storage_tank,526,186,579,236,2650,1152,671,rgb,,58,3.862,False,0.788
nwpu_positive_287_011,nwpu_positive_287,train,3,storage_tank,524,238,576,288,2600,1152,671,rgb,,57,3.93,False,0.8
nwpu_positive_287_012,nwpu_positive_287,train,3,storage_tank,669,188,718,237,2401,1152,671,rgb,,54,4.148,False,0.823
nwpu_positive_287_013,nwpu_positive_287,train,3,storage_tank,669,239,717,289,2400,1152,671,rgb,,55,4.073,False,0.793
nwpu_positive_287_014,nwpu_positive_287,train,3,storage_tank,732,231,786,283,2808,1152,671,rgb,,59,3.797,False,0.807
nwpu_positive_287_015,nwpu_positive_287,train,3,storage_tank,792,232,844,283,2652,1152,671,rgb,,57,3.93,False,0.816
nwpu_positive_288_000,nwpu_positive_288,train,2,ship,355,191,426,222,2201,968,776,rgb,,78,2.872,False,0.362
nwpu_positive_288_001,nwpu_positive_288,train,2,ship,114,517,183,557,2760,968,776,rgb,,76,2.947,False,0.478
nwpu_positive_289_000,nwpu_positive_289,train,2,ship,113,327,170,369,2394,979,765,rgb,,63,3.556,False,0.603
nwpu_positive_289_001,nwpu_positive_289,train,3,storage_tank,651,642,698,692,2350,979,765,rgb,,55,4.073,False,0.777
nwpu_positive_289_002,nwpu_positive_289,train,3,storage_tank,686,612,733,658,2162,979,765,rgb,,52,4.308,False,0.8
nwpu_positive_289_003,nwpu_positive_289,train,3,storage_tank,719,647,766,694,2209,979,765,rgb,,52,4.308,False,0.817
nwpu_positive_289_004,nwpu_positive_289,train,3,storage_tank,683,678,730,727,2303,979,765,rgb,,54,4.148,False,0.79
nwpu_positive_289_005,nwpu_positive_289,train,3,storage_tank,739,270,763,295,600,979,765,rgb,,28,8.0,True,0.765
nwpu_positive_289_006,nwpu_positive_289,train,3,storage_tank,755,255,777,280,550,979,765,rgb,,28,8.0,True,0.702
nwpu_positive_289_007,nwpu_positive_289,train,3,storage_tank,769,272,792,296,552,979,765,rgb,,26,8.615,True,0.817
nwpu_positive_289_008,nwpu_positive_289,train,3,storage_tank,752,287,777,311,600,979,765,rgb,,28,8.0,True,0.765
nwpu_positive_290_000,nwpu_positive_290,train,2,ship,231,256,268,326,2590,978,760,rgb,,77,2.909,False,0.437
nwpu_positive_290_001,nwpu_positive_290,train,2,ship,198,395,250,461,3432,978,760,rgb,,73,3.068,False,0.644
nwpu_positive_290_002,nwpu_positive_290,train,2,ship,153,610,201,673,3024,978,760,rgb,,69,3.246,False,0.635
nwpu_positive_291_000,nwpu_positive_291,train,2,ship,97,285,166,314,2001,976,765,rgb,,76,2.947,False,0.346
nwpu_positive_291_001,nwpu_positive_291,train,2,ship,324,214,370,286,3312,976,765,rgb,,79,2.835,False,0.531
nwpu_positive_291_002,nwpu_positive_291,train,2,ship,455,184,512,245,3477,976,765,rgb,,67,3.343,False,0.775
nwpu_positive_292_000,nwpu_positive_292,train,2,ship,411,207,438,273,1782,974,750,rgb,,73,3.068,False,0.334
nwpu_positive_292_001,nwpu_positive_292,train,2,ship,474,180,498,253,1752,974,750,rgb,,80,2.8,False,0.274
nwpu_positive_292_002,nwpu_positive_292,train,2,ship,540,183,569,248,1885,974,750,rgb,,72,3.111,False,0.364
nwpu_positive_292_003,nwpu_positive_292,train,2,ship,681,119,709,186,1876,974,750,rgb,,74,3.027,False,0.343
nwpu_positive_292_004,nwpu_positive_292,train,2,ship,738,164,769,240,2356,974,750,rgb,,84,2.667,False,0.334
nwpu_positive_292_005,nwpu_positive_292,train,2,ship,744,258,769,326,1700,974,750,rgb,,75,2.987,False,0.302
nwpu_positive_292_006,nwpu_positive_292,train,2,ship,792,238,817,303,1625,974,750,rgb,,72,3.111,False,0.313
nwpu_positive_292_007,nwpu_positive_292,train,2,ship,799,158,832,223,2145,974,750,rgb,,72,3.111,False,0.414
nwpu_positive_293_000,nwpu_positive_293,train,2,ship,612,127,652,177,2000,964,761,rgb,,55,4.073,False,0.661
nwpu_positive_293_001,nwpu_positive_293,train,2,ship,504,619,540,684,2340,964,761,rgb,,72,3.111,False,0.451
nwpu_positive_295_000,nwpu_positive_295,train,2,ship,287,106,346,189,4897,1022,672,rgb,,91,2.462,False,0.591
nwpu_positive_295_001,nwpu_positive_295,train,2,ship,368,118,423,201,4565,1022,672,rgb,,91,2.462,False,0.551
nwpu_positive_295_002,nwpu_positive_295,train,2,ship,206,186,269,278,5796,1022,672,rgb,,101,2.218,False,0.568
nwpu_positive_295_003,nwpu_positive_295,train,2,ship,291,218,352,314,5856,1022,672,rgb,,106,2.113,False,0.521
nwpu_positive_295_004,nwpu_positive_295,train,2,ship,323,332,382,418,5074,1022,672,rgb,,95,2.358,False,0.562
nwpu_positive_295_005,nwpu_positive_295,train,2,ship,539,366,609,457,6370,1022,672,rgb,,100,2.24,False,0.637
nwpu_positive_295_006,nwpu_positive_295,train,2,ship,626,419,687,509,5490,1022,672,rgb,,99,2.263,False,0.56
nwpu_positive_295_007,nwpu_positive_295,train,2,ship,717,437,775,530,5394,1022,672,rgb,,102,2.196,False,0.518
nwpu_positive_297_000,nwpu_positive_297,train,2,ship,99,127,165,182,3630,968,776,rgb,,73,3.068,False,0.681
nwpu_positive_297_001,nwpu_positive_297,train,2,ship,355,193,426,223,2130,968,776,rgb,,78,2.872,False,0.35
nwpu_positive_297_002,nwpu_positive_297,train,2,ship,462,394,529,452,3886,968,776,rgb,,74,3.027,False,0.71
nwpu_positive_297_003,nwpu_positive_297,train,2,ship,116,519,184,554,2380,968,776,rgb,,75,2.987,False,0.423
nwpu_positive_297_004,nwpu_positive_297,train,2,ship,576,620,643,650,2010,968,776,rgb,,74,3.027,False,0.367
nwpu_positive_298_000,nwpu_positive_298,train,2,ship,108,49,181,101,3796,985,751,rgb,,80,2.8,False,0.593
nwpu_positive_298_001,nwpu_positive_298,train,2,ship,180,273,230,348,3750,985,751,rgb,,82,2.732,False,0.558
nwpu_positive_298_002,nwpu_positive_298,train,2,ship,767,278,853,327,4214,985,751,rgb,,95,2.358,False,0.467
nwpu_positive_299_000,nwpu_positive_299,val,2,ship,98,91,140,187,4032,974,749,rgb,,106,2.113,False,0.359
nwpu_positive_299_001,nwpu_positive_299,val,2,ship,323,187,360,251,2368,974,749,rgb,,70,3.2,False,0.483
nwpu_positive_299_002,nwpu_positive_299,val,2,ship,494,539,551,608,3933,974,749,rgb,,76,2.947,False,0.681
nwpu_positive_299_003,nwpu_positive_299,val,2,ship,533,633,579,705,3312,974,749,rgb,,79,2.835,False,0.531
nwpu_positive_300_000,nwpu_positive_300,train,2,ship,70,119,161,144,2275,970,771,rgb,,100,2.24,False,0.228
nwpu_positive_300_001,nwpu_positive_300,train,2,ship,377,364,452,418,4050,970,771,rgb,,82,2.732,False,0.602
nwpu_positive_300_002,nwpu_positive_300,train,2,ship,534,266,588,341,4050,970,771,rgb,,82,2.732,False,0.602
nwpu_positive_301_000,nwpu_positive_301,train,1,airplane,41,131,82,174,1763,1152,760,rgb,,47,4.766,False,0.798
nwpu_positive_301_001,nwpu_positive_301,train,1,airplane,196,99,255,159,3540,1152,760,rgb,,66,3.394,False,0.813
nwpu_positive_301_002,nwpu_positive_301,train,2,ship,820,63,896,136,5548,1152,760,rgb,,84,2.667,False,0.786
nwpu_positive_301_003,nwpu_positive_301,train,2,ship,1031,474,1106,545,5325,1152,760,rgb,,82,2.732,False,0.792
nwpu_positive_302_000,nwpu_positive_302,val,2,ship,447,402,539,444,3864,1026,662,rgb,,101,2.218,False,0.379
nwpu_positive_302_001,nwpu_positive_302,val,2,ship,794,469,888,499,2820,1026,662,rgb,,103,2.175,False,0.266
nwpu_positive_303_000,nwpu_positive_303,train,2,ship,146,134,197,202,3468,964,761,rgb,,75,2.987,False,0.617
nwpu_positive_303_001,nwpu_positive_303,train,2,ship,264,314,291,380,1782,964,761,rgb,,73,3.068,False,0.334
nwpu_positive_303_002,nwpu_positive_303,train,2,ship,307,581,352,629,2160,964,761,rgb,,53,4.226,False,0.769
nwpu_positive_303_003,nwpu_positive_303,train,2,ship,421,75,457,137,2232,964,761,rgb,,68,3.294,False,0.483
nwpu_positive_303_004,nwpu_positive_303,train,2,ship,589,84,628,144,2340,964,761,rgb,,66,3.394,False,0.537
nwpu_positive_306_000,nwpu_positive_306,train,2,ship,549,428,601,495,3484,937,750,rgb,,74,3.027,False,0.636
nwpu_positive_307_000,nwpu_positive_307,train,2,ship,401,65,421,98,660,974,749,rgb,,36,6.222,True,0.509
nwpu_positive_307_001,nwpu_positive_307,train,2,ship,449,159,466,189,510,974,749,rgb,,33,6.788,True,0.468
nwpu_positive_307_002,nwpu_positive_307,train,2,ship,619,513,644,543,750,974,749,rgb,,33,6.788,True,0.689
nwpu_positive_307_003,nwpu_positive_307,train,2,ship,843,596,863,627,620,974,749,rgb,,34,6.588,True,0.536
nwpu_positive_308_000,nwpu_positive_308,val,2,ship,458,228,529,295,4757,996,694,rgb,,78,2.872,False,0.782
nwpu_positive_308_001,nwpu_positive_308,val,2,ship,766,175,835,208,2277,996,694,rgb,,76,2.947,False,0.394
nwpu_positive_308_002,nwpu_positive_308,val,2,ship,126,271,202,320,3724,996,694,rgb,,84,2.667,False,0.528
nwpu_positive_308_003,nwpu_positive_308,val,2,ship,24,529,91,552,1541,996,694,rgb,,74,3.027,False,0.281
nwpu_positive_308_004,nwpu_positive_308,val,3,storage_tank,227,65,283,122,3192,996,694,rgb,,63,3.556,False,0.804
nwpu_positive_308_005,nwpu_positive_308,val,3,storage_tank,273,87,329,143,3136,996,694,rgb,,62,3.613,False,0.816
nwpu_positive_308_006,nwpu_positive_308,val,3,storage_tank,119,485,154,520,1225,996,694,rgb,,38,5.895,False,0.848
nwpu_positive_308_007,nwpu_positive_308,val,3,storage_tank,154,484,191,522,1406,996,694,rgb,,42,5.333,False,0.797
nwpu_positive_308_008,nwpu_positive_308,val,3,storage_tank,190,484,226,520,1296,996,694,rgb,,40,5.6,False,0.81
nwpu_positive_308_009,nwpu_positive_308,val,3,storage_tank,225,484,261,522,1368,996,694,rgb,,42,5.333,False,0.776
nwpu_positive_308_010,nwpu_positive_308,val,3,storage_tank,130,528,170,563,1400,996,694,rgb,,44,5.091,False,0.723
nwpu_positive_308_011,nwpu_positive_308,val,3,storage_tank,167,525,205,563,1444,996,694,rgb,,42,5.333,False,0.819
nwpu_positive_308_012,nwpu_positive_308,val,3,storage_tank,204,527,241,565,1406,996,694,rgb,,42,5.333,False,0.797
nwpu_positive_308_013,nwpu_positive_308,val,3,storage_tank,239,528,277,564,1368,996,694,rgb,,42,5.333,False,0.776
nwpu_positive_308_014,nwpu_positive_308,val,3,storage_tank,189,569,227,603,1292,996,694,rgb,,42,5.333,False,0.732
nwpu_positive_308_015,nwpu_positive_308,val,3,storage_tank,231,569,272,610,1681,996,694,rgb,,45,4.978,False,0.83
nwpu_positive_308_016,nwpu_positive_308,val,3,storage_tank,189,602,226,642,1480,996,694,rgb,,44,5.091,False,0.764
nwpu_positive_308_017,nwpu_positive_308,val,3,storage_tank,233,610,270,645,1295,996,694,rgb,,41,5.463,False,0.77
