crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,iou,iou_band,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_217_000,nwpu_positive_217,train,7,ground_track_field,385,195,548,490,48054,950,571,rgb,0.4303,0.4-0.5,,325,0.689,False,0.455
nwpu_positive_219_000,nwpu_positive_219,train,7,ground_track_field,198,92,569,319,84446,895,582,rgb,0.66,0.6-0.7,,408,0.549,False,0.507
nwpu_positive_220_000,nwpu_positive_220,val,7,ground_track_field,189,119,501,346,70850,921,598,rgb,0.4141,0.4-0.5,,344,0.651,False,0.599
nwpu_positive_221_000,nwpu_positive_221,train,7,ground_track_field,0,98,341,372,93313,847,501,rgb,0.4046,0.4-0.5,,375,0.597,False,0.664
nwpu_positive_222_000,nwpu_positive_222,train,7,ground_track_field,290,0,681,307,119840,887,603,rgb,0.5052,0.5-0.6,,429,0.522,False,0.651
nwpu_positive_222_001,nwpu_positive_222,train,5,tennis_court,383,480,438,570,4998,887,603,rgb,0.5804,0.5-0.6,,99,2.263,False,0.51
nwpu_positive_222_002,nwpu_positive_222,train,5,tennis_court,422,512,469,589,3577,887,603,rgb,0.4133,0.4-0.5,,84,2.667,False,0.507
nwpu_positive_222_003,nwpu_positive_222,train,5,tennis_court,499,484,528,562,2224,887,603,rgb,0.5408,0.5-0.6,,85,2.635,False,0.308
nwpu_positive_222_004,nwpu_positive_222,train,5,tennis_court,533,485,588,585,5476,887,603,rgb,0.5146,0.5-0.6,,110,2.036,False,0.453
nwpu_positive_224_000,nwpu_positive_224,train,7,ground_track_field,183,229,475,427,57618,889,535,rgb,0.6157,0.6-0.7,,321,0.698,False,0.559
nwpu_positive_225_000,nwpu_positive_225,train,7,ground_track_field,166,134,386,464,72566,868,533,rgb,0.6668,0.6-0.7,,363,0.617,False,0.551
nwpu_positive_227_000,nwpu_positive_227,train,7,ground_track_field,174,143,359,366,41398,878,555,rgb,0.6886,0.6-0.7,,246,0.911,False,0.684
nwpu_positive_228_000,nwpu_positive_228,train,7,ground_track_field,211,79,533,481,129536,766,481,rgb,0.6159,0.6-0.7,,442,0.507,False,0.663
nwpu_positive_228_001,nwpu_positive_228,train,5,tennis_court,138,212,187,265,2540,766,481,rgb,0.5086,0.5-0.6,,58,3.862,False,0.755
nwpu_positive_228_002,nwpu_positive_228,train,5,tennis_court,166,207,212,262,2540,766,481,rgb,0.5979,0.5-0.6,,60,3.733,False,0.705
nwpu_positive_229_000,nwpu_positive_229,train,7,ground_track_field,301,181,555,293,28276,732,507,rgb,0.4722,0.4-0.5,,279,0.803,False,0.363
nwpu_positive_230_000,nwpu_positive_230,train,7,ground_track_field,221,54,435,249,41673,754,573,rgb,0.4584,0.4-0.5,,235,0.953,False,0.755
nwpu_positive_231_000,nwpu_positive_231,train,7,ground_track_field,99,88,324,453,82022,778,516,rgb,0.5411,0.5-0.6,,402,0.557,False,0.508
nwpu_positive_231_001,nwpu_positive_231,train,6,basketball_court,397,103,438,146,1761,778,516,rgb,0.627,0.6-0.7,,48,4.667,False,0.765
nwpu_positive_231_002,nwpu_positive_231,train,5,tennis_court,426,411,469,451,1746,778,516,rgb,0.6204,0.6-0.7,,48,4.667,False,0.758
nwpu_positive_232_000,nwpu_positive_232,train,7,ground_track_field,156,56,596,445,170870,914,582,rgb,0.5436,0.5-0.6,,484,0.463,False,0.729
nwpu_positive_233_000,nwpu_positive_233,train,7,ground_track_field,166,87,471,331,74513,836,592,rgb,0.6588,0.6-0.7,,335,0.669,False,0.664
nwpu_positive_233_001,nwpu_positive_233,train,4,baseball_diamond,298,352,412,439,9798,836,592,rgb,0.6114,0.6-0.7,,125,1.792,False,0.627
nwpu_positive_233_002,nwpu_positive_233,train,4,baseball_diamond,520,429,618,470,4011,836,592,rgb,0.5166,0.5-0.6,,109,2.055,False,0.338
nwpu_positive_233_003,nwpu_positive_233,train,4,baseball_diamond,557,265,626,319,3711,836,592,rgb,0.554,0.5-0.6,,76,2.947,False,0.643
nwpu_positive_233_004,nwpu_positive_233,train,4,baseball_diamond,514,0,576,65,3964,836,592,rgb,0.6564,0.6-0.7,,71,3.155,False,0.786
nwpu_positive_234_000,nwpu_positive_234,val,7,ground_track_field,49,0,355,321,98236,853,583,rgb,0.6438,0.6-0.7,,353,0.635,False,0.788
nwpu_positive_234_001,nwpu_positive_234,val,4,baseball_diamond,243,243,324,333,7227,853,583,rgb,0.5216,0.5-0.6,,99,2.263,False,0.737
nwpu_positive_234_002,nwpu_positive_234,val,4,baseball_diamond,401,221,536,302,10958,853,583,rgb,0.4893,0.4-0.5,,149,1.503,False,0.494
nwpu_positive_234_003,nwpu_positive_234,val,4,baseball_diamond,385,84,471,142,5054,853,583,rgb,0.6011,0.6-0.7,,95,2.358,False,0.56
nwpu_positive_235_000,nwpu_positive_235,train,7,ground_track_field,215,128,464,437,77129,789,456,rgb,0.5922,0.5-0.6,,340,0.659,False,0.667
nwpu_positive_236_000,nwpu_positive_236,train,7,ground_track_field,189,42,610,168,53195,832,596,rgb,0.6187,0.6-0.7,,463,0.484,False,0.248
nwpu_positive_236_001,nwpu_positive_236,train,4,baseball_diamond,354,215,507,273,8805,832,596,rgb,0.4052,0.4-0.5,,168,1.333,False,0.312
nwpu_positive_236_002,nwpu_positive_236,train,4,baseball_diamond,243,454,382,535,11151,832,596,rgb,0.4551,0.4-0.5,,153,1.464,False,0.476
nwpu_positive_237_000,nwpu_positive_237,val,7,ground_track_field,39,79,481,517,193989,768,565,rgb,0.4022,0.4-0.5,,487,0.46,False,0.818
nwpu_positive_238_000,nwpu_positive_238,train,7,ground_track_field,150,197,567,437,100206,1063,598,rgb,0.5561,0.5-0.6,,459,0.488,False,0.476
nwpu_positive_238_001,nwpu_positive_238,train,5,tennis_court,574,374,625,419,2308,1063,598,rgb,0.6154,0.6-0.7,,57,3.93,False,0.71
nwpu_positive_238_002,nwpu_positive_238,train,5,tennis_court,600,408,639,455,1817,1063,598,rgb,0.5242,0.5-0.6,,52,4.308,False,0.672
nwpu_positive_238_003,nwpu_positive_238,train,5,tennis_court,644,403,682,471,2604,1063,598,rgb,0.5564,0.5-0.6,,76,2.947,False,0.451
nwpu_positive_238_004,nwpu_positive_238,train,5,tennis_court,650,447,719,496,3409,1063,598,rgb,0.613,0.6-0.7,,76,2.947,False,0.59
nwpu_positive_238_005,nwpu_positive_238,train,5,tennis_court,689,465,745,546,4577,1063,598,rgb,0.4635,0.4-0.5,,90,2.489,False,0.565
nwpu_positive_238_006,nwpu_positive_238,train,5,tennis_court,730,479,765,557,2698,1063,598,rgb,0.5079,0.5-0.6,,86,2.605,False,0.365
nwpu_positive_238_007,nwpu_positive_238,train,5,tennis_court,637,329,670,376,1584,1063,598,rgb,0.62,0.6-0.7,,52,4.308,False,0.586
nwpu_positive_238_008,nwpu_positive_238,train,5,tennis_court,663,325,707,390,2848,1063,598,rgb,0.5458,0.5-0.6,,72,3.111,False,0.549
nwpu_positive_238_009,nwpu_positive_238,train,5,tennis_court,676,337,720,404,2966,1063,598,rgb,0.5685,0.5-0.6,,73,3.068,False,0.557
nwpu_positive_238_010,nwpu_positive_238,train,5,tennis_court,710,351,774,421,4493,1063,598,rgb,0.5092,0.5-0.6,,77,2.909,False,0.758
nwpu_positive_238_011,nwpu_positive_238,train,5,tennis_court,738,371,788,444,3658,1063,598,rgb,0.633,0.6-0.7,,80,2.8,False,0.572
nwpu_positive_238_012,nwpu_positive_238,train,5,tennis_court,771,394,814,465,3086,1063,598,rgb,0.6908,0.6-0.7,,78,2.872,False,0.507
nwpu_positive_238_013,nwpu_positive_238,train,4,baseball_diamond,778,268,945,375,17873,1063,598,rgb,0.5065,0.5-0.6,,184,1.217,False,0.528
nwpu_positive_240_000,nwpu_positive_240,train,7,ground_track_field,60,217,258,462,48551,846,542,rgb,0.619,0.6-0.7,,270,0.83,False,0.666
nwpu_positive_241_000,nwpu_positive_241,val,7,ground_track_field,349,122,551,386,53112,949,550,rgb,0.4049,0.4-0.5,,290,0.772,False,0.632
nwpu_positive_243_000,nwpu_positive_243,train,7,ground_track_field,167,141,418,354,53411,787,521,rgb,0.4914,0.4-0.5,,276,0.812,False,0.701
nwpu_positive_244_000,nwpu_positive_244,train,7,ground_track_field,381,43,592,250,43766,809,443,rgb,0.5574,0.5-0.6,,232,0.966,False,0.813
nwpu_positive_245_000,nwpu_positive_245,train,7,ground_track_field,183,268,557,607,126841,1087,607,rgb,0.4354,0.4-0.5,,411,0.545,False,0.751
nwpu_positive_245_001,nwpu_positive_245,train,5,tennis_court,289,421,333,489,3004,1087,607,rgb,0.5447,0.5-0.6,,75,2.987,False,0.534
nwpu_positive_245_002,nwpu_positive_245,train,5,tennis_court,293,476,354,527,3132,1087,607,rgb,0.4247,0.4-0.5,,67,3.343,False,0.698
nwpu_positive_245_003,nwpu_positive_245,train,5,tennis_court,345,536,403,607,4095,1087,607,rgb,0.5573,0.5-0.6,,78,2.872,False,0.673
nwpu_positive_245_004,nwpu_positive_245,train,4,baseball_diamond,195,35,290,92,5384,1087,607,rgb,0.5977,0.5-0.6,,104,2.154,False,0.498
nwpu_positive_245_005,nwpu_positive_245,train,4,baseball_diamond,302,129,397,182,5026,1087,607,rgb,0.4236,0.4-0.5,,105,2.133,False,0.456
nwpu_positive_246_000,nwpu_positive_246,train,7,ground_track_field,302,0,594,373,108938,979,553,rgb,0.5411,0.5-0.6,,410,0.546,False,0.648
nwpu_positive_246_001,nwpu_positive_246,train,5,tennis_court,86,293,150,363,4481,979,553,rgb,0.5857,0.5-0.6,,77,2.909,False,0.756
nwpu_positive_246_002,nwpu_positive_246,train,5,tennis_court,128,298,174,357,2715,979,553,rgb,0.5816,0.5-0.6,,65,3.446,False,0.643
nwpu_positive_246_003,nwpu_positive_246,train,5,tennis_court,152,239,189,292,2003,979,553,rgb,0.4282,0.4-0.5,,58,3.862,False,0.596
nwpu_positive_246_004,nwpu_positive_246,train,5,tennis_court,189,249,243,314,3486,979,553,rgb,0.4247,0.4-0.5,,71,3.155,False,0.692
nwpu_positive_246_005,nwpu_positive_246,train,6,basketball_court,185,184,255,262,5503,979,553,rgb,0.5614,0.5-0.6,,86,2.605,False,0.744
nwpu_positive_246_006,nwpu_positive_246,train,6,basketball_court,163,132,265,208,7812,979,553,rgb,0.4238,0.4-0.5,,113,1.982,False,0.612
nwpu_positive_247_000,nwpu_positive_247,val,7,ground_track_field,506,263,825,587,103517,927,587,rgb,0.4381,0.4-0.5,,357,0.627,False,0.812
nwpu_positive_247_001,nwpu_positive_247,val,5,tennis_court,181,194,226,264,3185,927,587,rgb,0.432,0.4-0.5,,78,2.872,False,0.523
nwpu_positive_247_002,nwpu_positive_247,val,5,tennis_court,186,223,252,267,2878,927,587,rgb,0.6521,0.6-0.7,,72,3.111,False,0.555
nwpu_positive_247_003,nwpu_positive_247,val,5,tennis_court,200,233,241,285,2150,927,587,rgb,0.4732,0.4-0.5,,57,3.93,False,0.662
nwpu_positive_247_004,nwpu_positive_247,val,5,tennis_court,220,263,280,311,2908,927,587,rgb,0.5529,0.5-0.6,,66,3.394,False,0.668
nwpu_positive_247_005,nwpu_positive_247,val,4,baseball_diamond,316,36,422,107,7501,927,587,rgb,0.466,0.4-0.5,,116,1.931,False,0.557
nwpu_positive_247_006,nwpu_positive_247,val,4,baseball_diamond,213,409,335,467,7095,927,587,rgb,0.66,0.6-0.7,,134,1.672,False,0.395
nwpu_positive_247_007,nwpu_positive_247,val,4,baseball_diamond,792,299,885,364,6040,927,587,rgb,0.675,0.6-0.7,,103,2.175,False,0.569
nwpu_positive_248_000,nwpu_positive_248,train,7,ground_track_field,297,116,650,463,122416,804,549,rgb,0.6591,0.6-0.7,,388,0.577,False,0.813
nwpu_positive_249_000,nwpu_positive_249,train,7,ground_track_field,172,8,376,220,43202,766,504,rgb,0.4646,0.4-0.5,,233,0.961,False,0.796
nwpu_positive_249_001,nwpu_positive_249,train,4,baseball_diamond,331,337,441,396,6410,766,504,rgb,0.6214,0.6-0.7,,120,1.867,False,0.445
nwpu_positive_250_000,nwpu_positive_250,train,7,ground_track_field,116,63,272,480,64724,802,487,rgb,0.4843,0.4-0.5,,458,0.489,False,0.309
nwpu_positive_250_001,nwpu_positive_250,train,5,tennis_court,549,368,581,431,2000,802,487,rgb,0.6855,0.6-0.7,,70,3.2,False,0.408
nwpu_positive_250_002,nwpu_positive_250,train,5,tennis_court,582,359,631,434,3655,802,487,rgb,0.6232,0.6-0.7,,83,2.699,False,0.531
nwpu_positive_250_003,nwpu_positive_250,train,5,tennis_court,617,348,656,408,2415,802,487,rgb,0.4587,0.4-0.5,,67,3.343,False,0.538
nwpu_positive_250_004,nwpu_positive_250,train,5,tennis_court,654,375,684,453,2282,802,487,rgb,0.5876,0.5-0.6,,86,2.605,False,0.309
nwpu_positive_250_005,nwpu_positive_250,train,4,baseball_diamond,391,101,479,207,9327,802,487,rgb,0.6697,0.6-0.7,,117,1.915,False,0.681
nwpu_positive_250_006,nwpu_positive_250,train,4,baseball_diamond,322,325,374,423,5174,802,487,rgb,0.4315,0.4-0.5,,108,2.074,False,0.444
nwpu_positive_250_007,nwpu_positive_250,train,4,baseball_diamond,627,221,735,303,8896,802,487,rgb,0.6531,0.6-0.7,,118,1.898,False,0.639
nwpu_positive_251_000,nwpu_positive_251,train,7,ground_track_field,355,222,845,438,105615,965,581,rgb,0.5248,0.5-0.6,,538,0.416,False,0.365
nwpu_positive_251_001,nwpu_positive_251,train,4,baseball_diamond,280,115,399,206,10887,965,581,rgb,0.5227,0.5-0.6,,131,1.71,False,0.634
nwpu_positive_251_002,nwpu_positive_251,train,4,baseball_diamond,733,270,821,310,3525,965,581,rgb,0.6158,0.6-0.7,,96,2.333,False,0.382
nwpu_positive_252_000,nwpu_positive_252,val,7,ground_track_field,244,132,539,310,52183,688,422,rgb,0.5652,0.5-0.6,,324,0.691,False,0.497
nwpu_positive_252_001,nwpu_positive_252,val,5,tennis_court,563,190,611,237,2258,688,422,rgb,0.5908,0.5-0.6,,52,4.308,False,0.835
nwpu_positive_252_002,nwpu_positive_252,val,5,tennis_court,580,181,619,231,1982,688,422,rgb,0.5006,0.5-0.6,,55,4.073,False,0.655
nwpu_positive_252_003,nwpu_positive_252,val,5,tennis_court,493,119,531,187,2556,688,422,rgb,0.6883,0.6-0.7,,75,2.987,False,0.454
nwpu_positive_252_004,nwpu_positive_252,val,5,tennis_court,510,133,555,190,2627,688,422,rgb,0.6602,0.6-0.7,,63,3.556,False,0.662
nwpu_positive_252_005,nwpu_positive_252,val,5,tennis_court,529,130,574,177,2095,688,422,rgb,0.4725,0.4-0.5,,51,4.392,False,0.805
nwpu_positive_252_006,nwpu_positive_252,val,5,tennis_court,560,118,616,176,3207,688,422,rgb,0.6237,0.6-0.7,,63,3.556,False,0.808
nwpu_positive_252_007,nwpu_positive_252,val,5,tennis_court,517,62,562,128,2989,688,422,rgb,0.4365,0.4-0.5,,73,3.068,False,0.561
nwpu_positive_252_008,nwpu_positive_252,val,5,tennis_court,535,83,584,133,2454,688,422,rgb,0.5184,0.5-0.6,,55,4.073,False,0.811
nwpu_positive_252_009,nwpu_positive_252,val,4,baseball_diamond,339,17,432,91,6873,688,422,rgb,0.6523,0.6-0.7,,102,2.196,False,0.661
nwpu_positive_253_000,nwpu_positive_253,train,7,ground_track_field,86,111,258,399,49338,766,542,rgb,0.5765,0.5-0.6,,316,0.709,False,0.494
nwpu_positive_253_001,nwpu_positive_253,train,5,tennis_court,414,121,481,165,2941,766,542,rgb,0.6342,0.6-0.7,,74,3.027,False,0.537
nwpu_positive_253_002,nwpu_positive_253,train,5,tennis_court,459,151,523,203,3355,766,542,rgb,0.6285,0.6-0.7,,70,3.2,False,0.685
nwpu_positive_253_003,nwpu_positive_253,train,5,tennis_court,413,100,468,150,2725,766,542,rgb,0.4904,0.4-0.5,,60,3.733,False,0.757
nwpu_positive_253_004,nwpu_positive_253,train,5,tennis_court,459,133,534,170,2767,766,542,rgb,0.6298,0.6-0.7,,82,2.732,False,0.411
nwpu_positive_253_005,nwpu_positive_253,train,4,baseball_diamond,352,343,425,406,4602,766,542,rgb,0.5462,0.5-0.6,,81,2.765,False,0.701
nwpu_positive_254_000,nwpu_positive_254,train,7,ground_track_field,439,117,616,461,60940,840,503,rgb,0.514,0.5-0.6,,378,0.593,False,0.426
nwpu_positive_254_001,nwpu_positive_254,train,4,baseball_diamond,386,71,446,116,2744,840,503,rgb,0.5567,0.5-0.6,,66,3.394,False,0.63
nwpu_positive_254_002,nwpu_positive_254,train,4,baseball_diamond,559,374,648,437,5579,840,503,rgb,0.551,0.5-0.6,,97,2.309,False,0.593
nwpu_positive_254_003,nwpu_positive_254,train,4,baseball_diamond,579,184,660,217,2648,840,503,rgb,0.4285,0.4-0.5,,89,2.517,False,0.334
nwpu_positive_254_004,nwpu_positive_254,train,4,baseball_diamond,115,134,154,193,2266,840,503,rgb,0.5594,0.5-0.6,,65,3.446,False,0.536
nwpu_positive_254_005,nwpu_positive_254,train,4,baseball_diamond,198,39,241,76,1642,840,503,rgb,0.6665,0.6-0.7,,48,4.667,False,0.713
nwpu_positive_255_000,nwpu_positive_255,train,7,ground_track_field,77,203,253,436,41164,764,560,rgb,0.5135,0.5-0.6,,257,0.872,False,0.623
nwpu_positive_255_001,nwpu_positive_255,train,4,baseball_diamond,166,103,225,174,4241,764,560,rgb,0.6596,0.6-0.7,,79,2.835,False,0.68
nwpu_positive_256_000,nwpu_positive_256,val,7,ground_track_field,474,108,679,261,31488,810,568,rgb,0.4298,0.4-0.5,,226,0.991,False,0.616
nwpu_positive_256_001,nwpu_positive_256,val,4,baseball_diamond,283,276,405,346,8583,810,568,rgb,0.4308,0.4-0.5,,135,1.659,False,0.471
nwpu_positive_256_002,nwpu_positive_256,val,4,baseball_diamond,220,344,267,401,2734,810,568,rgb,0.6062,0.6-0.7,,64,3.5,False,0.667
nwpu_positive_257_000,nwpu_positive_257,train,7,ground_track_field,194,12,443,318,76278,902,582,rgb,0.6304,0.6-0.7,,336,0.667,False,0.676
nwpu_positive_257_001,nwpu_positive_257,train,5,tennis_court,121,230,175,301,3800,902,582,rgb,0.4379,0.4-0.5,,78,2.872,False,0.625
nwpu_positive_257_002,nwpu_positive_257,train,5,tennis_court,121,242,172,298,2885,902,582,rgb,0.4177,0.4-0.5,,62,3.613,False,0.75
nwpu_positive_257_003,nwpu_positive_257,train,5,tennis_court,125,272,191,344,4695,902,582,rgb,0.5277,0.5-0.6,,79,2.835,False,0.752
nwpu_positive_257_004,nwpu_positive_257,train,5,tennis_court,136,301,208,347,3356,902,582,rgb,0.4687,0.4-0.5,,80,2.8,False,0.524
nwpu_positive_257_005,nwpu_positive_257,train,5,tennis_court,166,324,244,375,4044,902,582,rgb,0.5077,0.5-0.6,,86,2.605,False,0.547
nwpu_positive_257_006,nwpu_positive_257,train,6,basketball_court,52,206,129,303,7558,902,582,rgb,0.5256,0.5-0.6,,107,2.093,False,0.66
nwpu_positive_258_000,nwpu_positive_258,train,7,ground_track_field,0,199,389,359,62599,883,572,rgb,0.6685,0.6-0.7,,428,0.523,False,0.342
nwpu_positive_258_001,nwpu_positive_258,train,4,baseball_diamond,39,199,98,268,4141,883,572,rgb,0.5882,0.5-0.6,,77,2.909,False,0.698
nwpu_positive_258_002,nwpu_positive_258,train,4,baseball_diamond,507,192,599,260,6253,883,572,rgb,0.6629,0.6-0.7,,102,2.196,False,0.601
nwpu_positive_259_000,nwpu_positive_259,val,7,ground_track_field,83,232,297,502,57599,694,502,rgb,0.5189,0.5-0.6,,296,0.757,False,0.657
nwpu_positive_259_001,nwpu_positive_259,val,4,baseball_diamond,227,68,319,143,6847,694,502,rgb,0.5475,0.5-0.6,,101,2.218,False,0.671
nwpu_positive_260_000,nwpu_positive_260,train,7,ground_track_field,238,101,517,409,86283,869,558,rgb,0.5565,0.5-0.6,,339,0.661,False,0.751
nwpu_positive_261_000,nwpu_positive_261,train,7,ground_track_field,412,186,567,521,52052,789,521,rgb,0.4365,0.4-0.5,,368,0.609,False,0.384
nwpu_positive_261_001,nwpu_positive_261,train,4,baseball_diamond,608,69,740,137,8873,789,521,rgb,0.4885,0.4-0.5,,145,1.545,False,0.422
nwpu_positive_261_002,nwpu_positive_261,train,4,baseball_diamond,596,224,706,290,7194,789,521,rgb,0.406,0.4-0.5,,120,1.867,False,0.5
nwpu_positive_262_000,nwpu_positive_262,train,7,ground_track_field,0,123,476,458,159456,1119,602,rgb,0.6475,0.6-0.7,,524,0.427,False,0.581
nwpu_positive_262_001,nwpu_positive_262,train,5,tennis_court,481,271,588,305,3638,1119,602,rgb,0.4628,0.4-0.5,,118,1.898,False,0.261
nwpu_positive_262_002,nwpu_positive_262,train,5,tennis_court,480,314,541,363,2992,1119,602,rgb,0.5159,0.5-0.6,,67,3.343,False,0.667
nwpu_positive_262_003,nwpu_positive_262,train,5,tennis_court,473,322,562,378,4907,1119,602,rgb,0.539,0.5-0.6,,98,2.286,False,0.511
nwpu_positive_262_004,nwpu_positive_262,train,5,tennis_court,447,374,542,415,3830,1119,602,rgb,0.691,0.6-0.7,,104,2.154,False,0.354
nwpu_positive_262_005,nwpu_positive_262,train,5,tennis_court,438,400,525,461,5317,1119,602,rgb,0.6347,0.6-0.7,,96,2.333,False,0.577
nwpu_positive_262_006,nwpu_positive_262,train,4,baseball_diamond,634,12,729,75,5977,1119,602,rgb,0.4903,0.4-0.5,,104,2.154,False,0.553
nwpu_positive_262_007,nwpu_positive_262,train,4,baseball_diamond,625,470,706,550,6477,1119,602,rgb,0.6224,0.6-0.7,,90,2.489,False,0.8
nwpu_positive_262_008,nwpu_positive_262,train,4,baseball_diamond,906,49,993,115,5706,1119,602,rgb,0.6563,0.6-0.7,,96,2.333,False,0.619
nwpu_positive_262_009,nwpu_positive_262,train,4,baseball_diamond,952,431,1035,526,7932,1119,602,rgb,0.5681,0.5-0.6,,105,2.133,False,0.719
nwpu_positive_263_000,nwpu_positive_263,train,7,ground_track_field,406,0,540,328,43859,835,531,rgb,0.6753,0.6-0.7,,361,0.62,False,0.337
nwpu_positive_263_001,nwpu_positive_263,train,4,baseball_diamond,356,350,419,408,3683,835,531,rgb,0.4672,0.4-0.5,,70,3.2,False,0.752
nwpu_positive_265_000,nwpu_positive_265,train,7,ground_track_field,46,208,282,420,50061,801,432,rgb,0.458,0.4-0.5,,260,0.862,False,0.741
nwpu_positive_266_000,nwpu_positive_266,train,8,harbor,326,157,449,254,11927,1003,585,rgb,0.4813,0.4-0.5,,135,1.659,False,0.654
nwpu_positive_266_001,nwpu_positive_266,train,8,harbor,470,151,667,245,18444,1003,585,rgb,0.6284,0.6-0.7,,217,1.032,False,0.392
nwpu_positive_266_002,nwpu_positive_266,train,8,harbor,419,236,573,328,14138,1003,585,rgb,0.6408,0.6-0.7,,169,1.325,False,0.495
nwpu_positive_266_003,nwpu_positive_266,train,8,harbor,411,285,507,396,10589,1003,585,rgb,0.5704,0.5-0.6,,122,1.836,False,0.711
nwpu_positive_266_004,nwpu_positive_266,train,8,harbor,614,188,866,336,37211,1003,585,rgb,0.4721,0.4-0.5,,277,0.809,False,0.485
nwpu_positive_266_005,nwpu_positive_266,train,8,harbor,545,276,711,416,23109,1003,585,rgb,0.4204,0.4-0.5,,182,1.231,False,0.698
nwpu_positive_267_000,nwpu_positive_267,train,8,harbor,321,31,412,93,5646,1102,583,rgb,0.4953,0.4-0.5,,101,2.218,False,0.553
nwpu_positive_267_001,nwpu_positive_267,train,8,harbor,488,34,574,80,3961,1102,583,rgb,0.5521,0.5-0.6,,95,2.358,False,0.439
nwpu_positive_267_002,nwpu_positive_267,train,8,harbor,272,89,427,135,7187,1102,583,rgb,0.5427,0.5-0.6,,171,1.31,False,0.246
nwpu_positive_267_003,nwpu_positive_267,train,8,harbor,388,80,590,119,7799,1102,583,rgb,0.5736,0.5-0.6,,222,1.009,False,0.158
nwpu_positive_267_004,nwpu_positive_267,train,8,harbor,316,162,429,192,3413,1102,583,rgb,0.4065,0.4-0.5,,124,1.806,False,0.222
nwpu_positive_267_005,nwpu_positive_267,train,8,harbor,399,162,661,203,10589,1102,583,rgb,0.584,0.5-0.6,,288,0.778,False,0.128
nwpu_positive_267_006,nwpu_positive_267,train,8,harbor,339,249,455,299,5834,1102,583,rgb,0.4082,0.4-0.5,,128,1.75,False,0.356
