proposal_id,split,verdict,corpus,image_uid,predicted_class,verified_class,iou,sensor,box_fill
clean:nwpu_positive_253_001,train,accept,clean,nwpu_positive_253,tennis_court,tennis_court,1.0,rgb,0.574
clean:nwpu_positive_253_002,train,accept,clean,nwpu_positive_253,tennis_court,tennis_court,1.0,rgb,0.531
clean:nwpu_positive_253_003,train,accept,clean,nwpu_positive_253,tennis_court,tennis_court,1.0,rgb,0.558
clean:nwpu_positive_253_004,train,accept,clean,nwpu_positive_253,tennis_court,tennis_court,1.0,rgb,0.547
clean:nwpu_positive_253_005,train,accept,clean,nwpu_positive_253,baseball_diamond,baseball_diamond,1.0,rgb,0.632
clean:nwpu_positive_254_000,train,accept,clean,nwpu_positive_254,ground_track_field,ground_track_field,1.0,rgb,0.518
clean:nwpu_positive_254_001,train,accept,clean,nwpu_positive_254,baseball_diamond,baseball_diamond,1.0,rgb,0.682
clean:nwpu_positive_254_002,train,accept,clean,nwpu_positive_254,baseball_diamond,baseball_diamond,1.0,rgb,0.772
clean:nwpu_positive_254_003,train,accept,clean,nwpu_positive_254,baseball_diamond,baseball_diamond,1.0,rgb,0.699
clean:nwpu_positive_254_004,train,accept,clean,nwpu_positive_254,baseball_diamond,baseball_diamond,1.0,rgb,0.651
clean:nwpu_positive_254_005,train,accept,clean,nwpu_positive_254,baseball_diamond,baseball_diamond,1.0,rgb,0.641
clean:nwpu_positive_255_000,train,accept,clean,nwpu_positive_255,ground_track_field,ground_track_field,1.0,rgb,0.556
clean:nwpu_positive_255_001,train,accept,clean,nwpu_positive_255,baseball_diamond,baseball_diamond,1.0,rgb,0.671
clean:nwpu_positive_256_000,val,accept,clean,nwpu_positive_256,ground_track_field,ground_track_field,1.0,rgb,0.559
clean:nwpu_positive_256_001,val,accept,clean,nwpu_positive_256,baseball_diamond,baseball_diamond,1.0,rgb,0.645
clean:nwpu_positive_256_002,val,accept,clean,nwpu_positive_256,baseball_diamond,baseball_diamond,1.0,rgb,0.623
clean:nwpu_positive_257_000,train,accept,clean,nwpu_positive_257,ground_track_field,ground_track_field,1.0,rgb,0.759
clean:nwpu_positive_257_001,train,accept,clean,nwpu_positive_257,tennis_court,tennis_court,1.0,rgb,0.798
clean:nwpu_positive_257_002,train,accept,clean,nwpu_positive_257,tennis_court,tennis_court,1.0,rgb,0.76
clean:nwpu_positive_257_003,train,accept,clean,nwpu_positive_257,tennis_court,tennis_court,1.0,rgb,0.787
clean:nwpu_positive_257_004,train,accept,clean,nwpu_positive_257,tennis_court,tennis_court,1.0,rgb,0.768
clean:nwpu_positive_257_005,train,accept,clean,nwpu_positive_257,tennis_court,tennis_court,1.0,rgb,0.747
clean:nwpu_positive_257_006,train,accept,clean,nwpu_positive_257,basketball_court,basketball_court,1.0,rgb,0.791
clean:nwpu_positive_258_000,train,accept,clean,nwpu_positive_258,ground_track_field,ground_track_field,1.0,rgb,0.425
clean:nwpu_positive_258_001,train,accept,clean,nwpu_positive_258,baseball_diamond,baseball_diamond,1.0,rgb,0.619
clean:nwpu_positive_258_002,train,accept,clean,nwpu_positive_258,baseball_diamond,baseball_diamond,1.0,rgb,0.595
clean:nwpu_positive_259_000,val,accept,clean,nwpu_positive_259,ground_track_field,ground_track_field,1.0,rgb,0.8
clean:nwpu_positive_259_001,val,accept,clean,nwpu_positive_259,baseball_diamond,baseball_diamond,1.0,rgb,0.548
clean:nwpu_positive_260_000,train,accept,clean,nwpu_positive_260,ground_track_field,ground_track_field,1.0,rgb,0.602
clean:nwpu_positive_261_000,train,accept,clean,nwpu_positive_261,ground_track_field,ground_track_field,1.0,rgb,0.532
clean:nwpu_positive_261_001,train,accept,clean,nwpu_positive_261,baseball_diamond,baseball_diamond,1.0,rgb,0.512
clean:nwpu_positive_261_002,train,accept,clean,nwpu_positive_261,baseball_diamond,baseball_diamond,1.0,rgb,0.591
clean:nwpu_positive_262_000,train,accept,clean,nwpu_positive_262,ground_track_field,ground_track_field,1.0,rgb,0.488
clean:nwpu_positive_262_001,train,accept,clean,nwpu_positive_262,tennis_court,tennis_court,1.0,rgb,0.501
clean:nwpu_positive_262_002,train,accept,clean,nwpu_positive_262,tennis_court,tennis_court,1.0,rgb,0.508
clean:nwpu_positive_262_003,train,accept,clean,nwpu_positive_262,tennis_court,tennis_court,1.0,rgb,0.513
clean:nwpu_positive_262_004,train,accept,clean,nwpu_positive_262,tennis_court,tennis_court,1.0,rgb,0.508
clean:nwpu_positive_262_005,train,accept,clean,nwpu_positive_262,tennis_court,tennis_court,1.0,rgb,0.502
clean:nwpu_positive_262_006,train,accept,clean,nwpu_positive_262,baseball_diamond,baseball_diamond,1.0,rgb,0.683
clean:nwpu_positive_262_007,train,accept,clean,nwpu_positive_262,baseball_diamond,baseball_diamond,1.0,rgb,0.692
clean:nwpu_positive_262_008,train,accept,clean,nwpu_positive_262,baseball_diamond,baseball_diamond,1.0,rgb,0.603
clean:nwpu_positive_262_009,train,accept,clean,nwpu_positive_262,baseball_diamond,baseball_diamond,1.0,rgb,0.715
clean:nwpu_positive_263_000,train,accept,clean,nwpu_positive_263,ground_track_field,ground_track_field,1.0,rgb,0.446
clean:nwpu_positive_263_001,train,accept,clean,nwpu_positive_263,baseball_diamond,baseball_diamond,1.0,rgb,0.75
clean:nwpu_positive_265_000,train,accept,clean,nwpu_positive_265,ground_track_field,ground_track_field,1.0,rgb,0.821
clean:nwpu_positive_266_000,train,accept,clean,nwpu_positive_266,harbor,harbor,1.0,rgb,0.783
clean:nwpu_positive_266_001,train,accept,clean,nwpu_positive_266,harbor,harbor,1.0,rgb,0.483
clean:nwpu_positive_266_002,train,accept,clean,nwpu_positive_266,harbor,harbor,1.0,rgb,0.487
clean:nwpu_positive_266_003,train,accept,clean,nwpu_positive_266,harbor,harbor,1.0,rgb,0.512
clean:nwpu_positive_266_004,train,accept,clean,nwpu_positive_266,harbor,harbor,1.0,rgb,0.489
clean:nwpu_positive_266_005,train,accept,clean,nwpu_positive_266,harbor,harbor,1.0,rgb,0.48
clean:nwpu_positive_267_000,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.355
clean:nwpu_positive_267_001,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.269
clean:nwpu_positive_267_002,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.297
clean:nwpu_positive_267_003,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.278
clean:nwpu_positive_267_004,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.272
clean:nwpu_positive_267_005,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.192
clean:nwpu_positive_267_006,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.225
clean:nwpu_positive_267_007,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.329
clean:nwpu_positive_267_008,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.112
clean:nwpu_positive_267_009,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.198
clean:nwpu_positive_267_010,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.815
clean:nwpu_positive_267_011,train,accept,clean,nwpu_positive_267,harbor,harbor,1.0,rgb,0.618
clean:nwpu_positive_268_000,val,accept,clean,nwpu_positive_268,harbor,harbor,1.0,rgb,0.422
clean:nwpu_positive_268_001,val,accept,clean,nwpu_positive_268,harbor,harbor,1.0,rgb,0.468
clean:nwpu_positive_268_002,val,accept,clean,nwpu_positive_268,harbor,harbor,1.0,rgb,0.458
clean:nwpu_positive_270_000,val,accept,clean,nwpu_positive_270,harbor,harbor,1.0,rgb,0.674
clean:nwpu_positive_270_001,val,accept,clean,nwpu_positive_270,harbor,harbor,1.0,rgb,0.599
clean:nwpu_positive_270_002,val,accept,clean,nwpu_positive_270,harbor,harbor,1.0,rgb,0.711
clean:nwpu_positive_270_003,val,accept,clean,nwpu_positive_270,harbor,harbor,1.0,rgb,0.768
clean:nwpu_positive_270_004,val,accept,clean,nwpu_positive_270,harbor,harbor,1.0,rgb,0.672
clean:nwpu_positive_271_000,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.802
clean:nwpu_positive_271_001,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.707
clean:nwpu_positive_271_002,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.689
clean:nwpu_positive_271_003,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.672
clean:nwpu_positive_271_004,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.541
clean:nwpu_positive_271_005,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.528
clean:nwpu_positive_271_006,train,accept,clean,nwpu_positive_271,harbor,harbor,1.0,rgb,0.573
clean:nwpu_positive_272_000,train,accept,clean,nwpu_positive_272,harbor,harbor,1.0,rgb,0.654
clean:nwpu_positive_272_001,train,accept,clean,nwpu_positive_272,harbor,harbor,1.0,rgb,0.685
clean:nwpu_positive_272_002,train,accept,clean,nwpu_positive_272,harbor,harbor,1.0,rgb,0.703
clean:nwpu_positive_272_003,train,accept,clean,nwpu_positive_272,harbor,harbor,1.0,rgb,0.623
clean:nwpu_positive_272_004,train,accept,clean,nwpu_positive_272,harbor,harbor,1.0,rgb,0.612
clean:nwpu_positive_273_000,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.41
clean:nwpu_positive_273_001,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.515
clean:nwpu_positive_273_002,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.52
clean:nwpu_positive_273_003,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.454
clean:nwpu_positive_273_004,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.47
clean:nwpu_positive_273_005,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.552
clean:nwpu_positive_273_006,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.518
clean:nwpu_positive_273_007,train,accept,clean,nwpu_positive_273,harbor,harbor,1.0,rgb,0.569
clean:nwpu_positive_274_000,train,accept,clean,nwpu_positive_274,harbor,harbor,1.0,rgb,0.403
clean:nwpu_positive_274_001,train,accept,clean,nwpu_positive_274,harbor,harbor,1.0,rgb,0.353
clean:nwpu_positive_274_002,train,accept,clean,nwpu_positive_274,harbor,harbor,1.0,rgb,0.278
clean:nwpu_positive_274_003,train,accept,clean,nwpu_positive_274,harbor,harbor,1.0,rgb,0.401
clean:nwpu_positive_275_000,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.633
clean:nwpu_positive_275_001,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.534
clean:nwpu_positive_275_002,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.54
clean:nwpu_positive_275_003,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.668
clean:nwpu_positive_275_004,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.714
clean:nwpu_positive_275_005,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.496
clean:nwpu_positive_275_006,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.661
clean:nwpu_positive_275_007,train,accept,clean,nwpu_positive_275,harbor,harbor,1.0,rgb,0.61
clean:nwpu_positive_276_000,train,accept,clean,nwpu_positive_276,harbor,harbor,1.0,rgb,0.583
clean:nwpu_positive_276_001,train,accept,clean,nwpu_positive_276,harbor,harbor,1.0,rgb,0.589
clean:nwpu_positive_276_002,train,accept,clean,nwpu_positive_276,harbor,harbor,1.0,rgb,0.637
clean:nwpu_positive_278_000,train,accept,clean,nwpu_positive_278,harbor,harbor,1.0,rgb,0.606
clean:nwpu_positive_278_001,train,accept,clean,nwpu_positive_278,harbor,harbor,1.0,rgb,0.562
clean:nwpu_positive_278_002,train,accept,clean,nwpu_positive_278,harbor,harbor,1.0,rgb,0.591
clean:nwpu_positive_279_000,val,accept,clean,nwpu_positive_279,harbor,harbor,1.0,rgb,0.569
clean:nwpu_positive_279_001,val,accept,clean,nwpu_positive_279,harbor,harbor,1.0,rgb,0.442
clean:nwpu_positive_279_002,val,accept,clean,nwpu_positive_279,harbor,harbor,1.0,rgb,0.521
clean:nwpu_positive_279_003,val,accept,clean,nwpu_positive_279,harbor,harbor,1.0,rgb,0.429
clean:nwpu_positive_280_000,val,accept,clean,nwpu_positive_280,harbor,harbor,1.0,rgb,0.449
clean:nwpu_positive_280_001,val,accept,clean,nwpu_positive_280,harbor,harbor,1.0,rgb,0.431
clean:nwpu_positive_280_002,val,accept,clean,nwpu_positive_280,harbor,harbor,1.0,rgb,0.446
clean:nwpu_positive_280_003,val,accept,clean,nwpu_positive_280,harbor,harbor,1.0,rgb,0.456
clean:nwpu_positive_280_004,val,accept,clean,nwpu_positive_280,harbor,harbor,1.0,rgb,0.488
clean:nwpu_positive_282_000,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.432
clean:nwpu_positive_282_001,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.368
clean:nwpu_positive_282_002,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.483
clean:nwpu_positive_282_003,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.419
clean:nwpu_positive_282_004,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.351
clean:nwpu_positive_282_005,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.351
clean:nwpu_positive_282_006,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.366
clean:nwpu_positive_282_007,train,accept,clean,nwpu_positive_282,harbor,harbor,1.0,rgb,0.496
clean:nwpu_positive_282_008,train,accept,clean,nwpu_positive_282,ship,ship,1.0,rgb,0.422
clean:nwpu_positive_282_009,train,accept,clean,nwpu_positive_282,tennis_court,tennis_court,1.0,rgb,0.725
clean:nwpu_positive_282_010,train,accept,clean,nwpu_positive_282,tennis_court,tennis_court,1.0,rgb,0.769
clean:nwpu_positive_282_011,train,accept,clean,nwpu_positive_282,tennis_court,tennis_court,1.0,rgb,0.708
clean:nwpu_positive_282_012,train,accept,clean,nwpu_positive_282,tennis_court,tennis_court,1.0,rgb,0.634
clean:nwpu_positive_282_013,train,accept,clean,nwpu_positive_282,tennis_court,tennis_court,1.0,rgb,0.637
clean:nwpu_positive_282_014,train,accept,clean,nwpu_positive_282,tennis_court,tennis_court,1.0,rgb,0.656
clean:nwpu_positive_283_000,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.367
clean:nwpu_positive_283_001,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.367
clean:nwpu_positive_283_002,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.376
clean:nwpu_positive_283_003,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.37
clean:nwpu_positive_283_004,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.391
clean:nwpu_positive_283_005,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.465
clean:nwpu_positive_283_006,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.442
clean:nwpu_positive_283_007,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.51
clean:nwpu_positive_283_008,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.53
clean:nwpu_positive_283_009,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.601
clean:nwpu_positive_283_010,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.664
clean:nwpu_positive_283_011,train,accept,clean,nwpu_positive_283,harbor,harbor,1.0,rgb,0.601
clean:nwpu_positive_285_000,train,accept,clean,nwpu_positive_285,ship,ship,1.0,rgb,0.23
clean:nwpu_positive_285_001,train,accept,clean,nwpu_positive_285,ship,ship,1.0,rgb,0.49
clean:nwpu_positive_285_002,train,accept,clean,nwpu_positive_285,ship,ship,1.0,rgb,0.55
clean:nwpu_positive_285_003,train,accept,clean,nwpu_positive_285,ship,ship,1.0,rgb,0.736
clean:nwpu_positive_285_004,train,accept,clean,nwpu_positive_285,ship,ship,1.0,rgb,0.748
clean:nwpu_positive_285_005,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.805
clean:nwpu_positive_285_006,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.776
clean:nwpu_positive_285_007,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.808
clean:nwpu_positive_285_008,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.744
clean:nwpu_positive_285_009,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.804
clean:nwpu_positive_285_010,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.758
clean:nwpu_positive_285_011,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.781
clean:nwpu_positive_285_012,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.786
clean:nwpu_positive_285_013,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.756
clean:nwpu_positive_285_014,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.764
clean:nwpu_positive_285_015,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.803
clean:nwpu_positive_285_016,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.82
clean:nwpu_positive_285_017,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.76
clean:nwpu_positive_285_018,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.807
clean:nwpu_positive_285_019,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.82
clean:nwpu_positive_285_020,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.786
clean:nwpu_positive_285_021,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.76
clean:nwpu_positive_285_022,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.745
clean:nwpu_positive_285_023,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.784
clean:nwpu_positive_285_024,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.784
clean:nwpu_positive_285_025,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.781
clean:nwpu_positive_285_026,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.752
clean:nwpu_positive_285_027,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.74
clean:nwpu_positive_285_028,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.782
clean:nwpu_positive_285_029,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.772
clean:nwpu_positive_285_030,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.783
clean:nwpu_positive_285_031,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.756
clean:nwpu_positive_285_032,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.805
clean:nwpu_positive_285_033,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.762
clean:nwpu_positive_285_034,train,accept,clean,nwpu_positive_285,storage_tank,storage_tank,1.0,rgb,0.557
clean:nwpu_positive_286_000,train,accept,clean,nwpu_positive_286,airplane,airplane,1.0,rgb,0.729
clean:nwpu_positive_286_001,train,accept,clean,nwpu_positive_286,ship,ship,1.0,rgb,0.635
clean:nwpu_positive_286_002,train,accept,clean,nwpu_positive_286,ship,ship,1.0,rgb,0.719
clean:nwpu_positive_287_000,train,accept,clean,nwpu_positive_287,ship,ship,1.0,rgb,0.204
clean:nwpu_positive_287_001,train,accept,clean,nwpu_positive_287,ship,ship,1.0,rgb,0.216
clean:nwpu_positive_287_002,train,accept,clean,nwpu_positive_287,ship,ship,1.0,rgb,0.222
clean:nwpu_positive_287_003,train,accept,clean,nwpu_positive_287,ship,ship,1.0,rgb,0.506
clean:nwpu_positive_287_004,train,accept,clean,nwpu_positive_287,ship,ship,1.0,rgb,0.209
