crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,local_window_px,upsample_factor,high_upsample,box_fill
hrrsd_01563_001,hrrsd_01563,train,1,baseball_diamond,550,330,867,678,110316,912,966,,,383,0.585,False,0.752
hrrsd_01563_002,hrrsd_01563,train,1,baseball_diamond,82,394,564,831,210634,912,966,,,530,0.423,False,0.75
hrrsd_01563_003,hrrsd_01563,train,1,baseball_diamond,55,7,498,423,184288,912,966,,,487,0.46,False,0.777
hrrsd_01567_000,hrrsd_01567,train,1,baseball_diamond,31,148,374,471,110789,713,833,,,377,0.594,False,0.779
hrrsd_01567_001,hrrsd_01567,train,1,baseball_diamond,63,486,392,812,107254,713,833,,,362,0.619,False,0.818
hrrsd_01573_000,hrrsd_01573,train,5,storage_tank,234,97,398,256,26076,914,696,,,180,1.244,False,0.805
hrrsd_01573_001,hrrsd_01573,train,5,storage_tank,428,456,592,623,27388,914,696,,,184,1.217,False,0.809
hrrsd_01584_000,hrrsd_01584,train,8,tennis_court,282,193,371,311,10502,816,576,,,130,1.723,False,0.621
hrrsd_01584_001,hrrsd_01584,train,8,tennis_court,338,216,426,337,10648,816,576,,,133,1.684,False,0.602
hrrsd_01584_002,hrrsd_01584,train,8,tennis_court,392,242,482,361,10710,816,576,,,131,1.71,False,0.624
hrrsd_01584_003,hrrsd_01584,train,8,tennis_court,447,267,537,387,10800,816,576,,,132,1.697,False,0.62
hrrsd_01584_004,hrrsd_01584,train,8,tennis_court,502,293,591,411,10502,816,576,,,130,1.723,False,0.621
hrrsd_01584_005,hrrsd_01584,train,8,tennis_court,215,342,303,461,10472,816,576,,,131,1.71,False,0.61
hrrsd_01584_006,hrrsd_01584,train,8,tennis_court,269,368,359,486,10620,816,576,,,130,1.723,False,0.628
hrrsd_01584_007,hrrsd_01584,train,8,tennis_court,324,391,413,510,10591,816,576,,,131,1.71,False,0.617
hrrsd_01584_008,hrrsd_01584,train,8,tennis_court,379,419,469,537,10620,816,576,,,130,1.723,False,0.628
hrrsd_01584_009,hrrsd_01584,train,8,tennis_court,433,442,523,562,10800,816,576,,,132,1.697,False,0.62
hrrsd_01586_000,hrrsd_01586,train,1,baseball_diamond,160,393,504,765,127968,1115,888,,,409,0.548,False,0.765
hrrsd_01586_001,hrrsd_01586,train,1,baseball_diamond,295,144,702,477,135531,1115,888,,,448,0.5,False,0.675
hrrsd_01588_000,hrrsd_01588,train,8,tennis_court,388,128,508,228,12000,651,476,,,132,1.697,False,0.689
hrrsd_01588_001,hrrsd_01588,train,8,tennis_court,423,180,541,282,12036,651,476,,,130,1.723,False,0.712
hrrsd_01588_002,hrrsd_01588,train,8,tennis_court,456,233,573,334,11817,651,476,,,129,1.736,False,0.71
hrrsd_01588_003,hrrsd_01588,train,8,tennis_court,336,272,435,390,11682,651,476,,,130,1.723,False,0.691
hrrsd_01588_004,hrrsd_01588,train,8,tennis_court,283,305,383,424,11900,651,476,,,131,1.71,False,0.693
hrrsd_01588_005,hrrsd_01588,train,8,tennis_court,231,339,330,457,11682,651,476,,,130,1.723,False,0.691
hrrsd_01589_000,hrrsd_01589,train,1,baseball_diamond,280,130,541,416,74646,747,516,,,315,0.711,False,0.752
hrrsd_01589_001,hrrsd_01589,train,0,basketball_court,423,15,553,136,15730,747,516,,,143,1.566,False,0.769
hrrsd_01602_000,hrrsd_01602,train,8,tennis_court,229,96,324,216,11400,657,495,,,132,1.697,False,0.654
hrrsd_01602_001,hrrsd_01602,train,8,tennis_court,285,126,383,247,11858,657,495,,,133,1.684,False,0.67
hrrsd_01602_002,hrrsd_01602,train,8,tennis_court,340,156,438,275,11662,657,495,,,131,1.71,False,0.68
hrrsd_01603_000,hrrsd_01603,train,0,basketball_court,204,183,327,327,17712,1007,755,,,158,1.418,False,0.71
hrrsd_01603_001,hrrsd_01603,train,0,basketball_court,277,222,400,367,17835,1007,755,,,160,1.4,False,0.697
hrrsd_01605_000,hrrsd_01605,train,1,baseball_diamond,598,580,872,896,86584,1379,1127,,,348,0.644,False,0.715
hrrsd_01608_000,hrrsd_01608,train,8,tennis_court,155,148,276,240,11132,534,406,,,133,1.684,False,0.629
hrrsd_01612_000,hrrsd_01612,train,9,airplane,429,258,531,393,13770,768,600,,,148,1.514,False,0.629
hrrsd_01612_001,hrrsd_01612,train,9,airplane,208,157,330,254,11834,768,600,,,134,1.672,False,0.659
hrrsd_01612_002,hrrsd_01612,train,9,airplane,94,297,228,416,15946,768,600,,,147,1.524,False,0.738
hrrsd_01617_000,hrrsd_01617,train,9,airplane,199,297,377,445,26344,835,645,,,196,1.143,False,0.686
hrrsd_01620_000,hrrsd_01620,train,9,airplane,68,162,251,306,26352,564,426,,,201,1.114,False,0.652
hrrsd_01625_000,hrrsd_01625,train,9,airplane,18,186,130,339,17136,1084,724,,,168,1.333,False,0.607
hrrsd_01625_001,hrrsd_01625,train,9,airplane,151,255,298,410,22785,1084,724,,,170,1.318,False,0.788
hrrsd_01625_002,hrrsd_01625,train,9,airplane,223,364,436,524,34080,1084,724,,,234,0.957,False,0.622
hrrsd_01625_003,hrrsd_01625,train,9,airplane,211,557,382,671,19494,1084,724,,,188,1.191,False,0.552
hrrsd_01627_000,hrrsd_01627,train,9,airplane,200,175,353,280,16065,450,609,,,168,1.333,False,0.569
hrrsd_01627_001,hrrsd_01627,train,9,airplane,280,27,425,160,19285,450,609,,,160,1.4,False,0.753
hrrsd_01632_000,hrrsd_01632,train,9,airplane,206,47,359,159,17136,777,594,,,168,1.333,False,0.607
hrrsd_01632_001,hrrsd_01632,train,9,airplane,118,293,245,464,21717,777,594,,,188,1.191,False,0.614
hrrsd_01640_000,hrrsd_01640,train,9,airplane,455,54,594,191,19043,730,576,,,153,1.464,False,0.813
hrrsd_01640_001,hrrsd_01640,train,9,airplane,369,205,537,366,27048,730,576,,,185,1.211,False,0.79
hrrsd_01646_000,hrrsd_01646,train,8,tennis_court,388,271,478,391,10800,862,678,,,132,1.697,False,0.62
hrrsd_01648_000,hrrsd_01648,train,8,tennis_court,634,269,727,390,11253,903,709,,,133,1.684,False,0.636
hrrsd_01648_001,hrrsd_01648,train,8,tennis_court,577,297,668,418,11011,903,709,,,133,1.684,False,0.622
hrrsd_01648_002,hrrsd_01648,train,8,tennis_court,517,396,608,516,10920,903,709,,,132,1.697,False,0.627
hrrsd_01648_003,hrrsd_01648,train,8,tennis_court,459,421,550,542,11011,903,709,,,133,1.684,False,0.622
hrrsd_01648_004,hrrsd_01648,train,8,tennis_court,345,477,434,597,10680,903,709,,,132,1.697,False,0.613
hrrsd_01648_005,hrrsd_01648,train,8,tennis_court,402,447,490,568,10648,903,709,,,133,1.684,False,0.602
hrrsd_01651_000,hrrsd_01651,train,8,tennis_court,228,91,316,210,10472,468,728,,,131,1.71,False,0.61
hrrsd_01651_001,hrrsd_01651,train,8,tennis_court,369,30,459,150,10800,468,728,,,132,1.697,False,0.62
hrrsd_01651_002,hrrsd_01651,train,8,tennis_court,345,285,438,407,11346,468,728,,,134,1.672,False,0.632
hrrsd_01651_003,hrrsd_01651,train,8,tennis_court,226,335,316,457,10980,468,728,,,134,1.672,False,0.611
hrrsd_01651_004,hrrsd_01651,train,8,tennis_court,103,365,192,483,10502,468,728,,,130,1.723,False,0.621
hrrsd_01653_000,hrrsd_01653,train,8,tennis_court,537,267,627,388,10890,663,517,,,133,1.684,False,0.616
hrrsd_01653_001,hrrsd_01653,train,8,tennis_court,414,321,501,445,10788,663,517,,,136,1.647,False,0.583
hrrsd_01653_002,hrrsd_01653,train,8,tennis_court,287,378,376,499,10769,663,517,,,133,1.684,False,0.609
hrrsd_01656_000,hrrsd_01656,train,1,baseball_diamond,490,363,801,769,126266,1098,864,,,447,0.501,False,0.632
hrrsd_01660_000,hrrsd_01660,train,8,tennis_court,335,52,394,163,6549,588,381,,,122,1.836,False,0.44
hrrsd_01660_001,hrrsd_01660,train,8,tennis_court,398,55,455,167,6384,588,381,,,123,1.821,False,0.422
hrrsd_01660_002,hrrsd_01660,train,8,tennis_court,460,60,517,171,6327,588,381,,,122,1.836,False,0.425
hrrsd_01660_003,hrrsd_01660,train,8,tennis_court,324,214,382,324,6380,588,381,,,121,1.851,False,0.436
hrrsd_01660_004,hrrsd_01660,train,8,tennis_court,386,216,445,328,6608,588,381,,,123,1.821,False,0.437
hrrsd_01660_005,hrrsd_01660,train,8,tennis_court,448,222,507,333,6549,588,381,,,122,1.836,False,0.44
hrrsd_01674_000,hrrsd_01674,train,8,tennis_court,357,91,463,209,12508,594,482,,,130,1.723,False,0.74
hrrsd_01674_001,hrrsd_01674,train,8,tennis_court,308,132,414,245,11978,594,482,,,124,1.806,False,0.779
hrrsd_01674_002,hrrsd_01674,train,8,tennis_court,260,171,367,286,12305,594,482,,,127,1.764,False,0.763
hrrsd_01674_003,hrrsd_01674,train,8,tennis_court,210,210,318,323,12204,594,482,,,124,1.806,False,0.794
hrrsd_01674_004,hrrsd_01674,train,8,tennis_court,474,234,581,351,12519,594,482,,,129,1.736,False,0.752
hrrsd_01674_005,hrrsd_01674,train,8,tennis_court,423,276,529,387,11766,594,482,,,122,1.836,False,0.791
hrrsd_01674_006,hrrsd_01674,train,8,tennis_court,371,313,479,429,12528,594,482,,,128,1.75,False,0.765
hrrsd_01674_007,hrrsd_01674,train,8,tennis_court,321,354,428,469,12305,594,482,,,127,1.764,False,0.763
hrrsd_01678_000,hrrsd_01678,train,12,ground_track_field,584,197,1292,1119,652776,2800,1744,,,1014,0.221,False,0.635
hrrsd_01680_000,hrrsd_01680,train,5,storage_tank,106,137,228,259,14884,548,772,,,134,1.672,False,0.829
hrrsd_01680_001,hrrsd_01680,train,5,storage_tank,319,141,440,268,15367,548,772,,,140,1.6,False,0.784
hrrsd_01680_002,hrrsd_01680,train,5,storage_tank,313,346,438,469,15375,548,772,,,138,1.623,False,0.807
hrrsd_01680_003,hrrsd_01680,train,5,storage_tank,88,331,230,473,20164,548,772,,,156,1.436,False,0.829
hrrsd_01680_004,hrrsd_01680,train,5,storage_tank,83,540,226,687,21021,548,772,,,162,1.383,False,0.801
hrrsd_01680_005,hrrsd_01680,train,5,storage_tank,295,544,442,695,22197,548,772,,,166,1.349,False,0.806
hrrsd_01685_000,hrrsd_01685,train,9,airplane,58,291,250,471,34560,848,598,,,211,1.062,False,0.776
hrrsd_01687_000,hrrsd_01687,train,9,airplane,790,455,1202,834,156148,2312,1648,,,453,0.494,False,0.761
hrrsd_01705_000,hrrsd_01705,train,9,airplane,378,28,795,388,150120,936,816,,,459,0.488,False,0.713
hrrsd_01705_001,hrrsd_01705,train,9,airplane,361,429,781,786,149940,936,816,,,462,0.485,False,0.702
hrrsd_01706_000,hrrsd_01706,train,9,airplane,433,33,802,376,126567,1044,816,,,406,0.552,False,0.768
hrrsd_01706_001,hrrsd_01706,train,9,airplane,396,417,814,787,154660,1044,816,,,460,0.487,False,0.731
hrrsd_01712_000,hrrsd_01712,train,9,airplane,237,100,590,446,122138,656,976,,,388,0.577,False,0.811
hrrsd_01712_001,hrrsd_01712,train,9,airplane,241,582,599,925,122794,656,976,,,394,0.569,False,0.791
hrrsd_01718_000,hrrsd_01718,train,9,airplane,288,42,730,402,159120,792,620,,,486,0.461,False,0.674
hrrsd_01719_000,hrrsd_01719,train,9,airplane,85,64,441,411,123532,1056,692,,,392,0.571,False,0.804
hrrsd_01719_001,hrrsd_01719,train,9,airplane,559,39,1022,459,194460,1056,692,,,509,0.44,False,0.751
hrrsd_01739_000,hrrsd_01739,train,9,airplane,102,81,388,331,71500,660,824,,,315,0.711,False,0.721
hrrsd_01739_001,hrrsd_01739,train,9,airplane,318,402,643,689,93275,660,824,,,358,0.626,False,0.728
hrrsd_01748_000,hrrsd_01748,train,9,airplane,211,60,473,250,49780,488,384,,,288,0.778,False,0.6
hrrsd_01750_000,hrrsd_01750,train,9,airplane,457,306,772,580,86310,1012,724,,,346,0.647,False,0.721
hrrsd_01760_000,hrrsd_01760,train,9,airplane,298,261,612,546,89490,1132,848,,,345,0.649,False,0.752
hrrsd_01780_000,hrrsd_01780,train,8,tennis_court,275,242,364,389,13083,588,429,,,162,1.383,False,0.499
hrrsd_01780_001,hrrsd_01780,train,8,tennis_court,349,259,439,407,13320,588,429,,,163,1.374,False,0.501
hrrsd_01791_000,hrrsd_01791,train,8,tennis_court,16,1009,140,1152,17732,1392,1176,,,157,1.427,False,0.719
hrrsd_01791_001,hrrsd_01791,train,8,tennis_court,23,603,144,746,17303,1392,1176,,,157,1.427,False,0.702
hrrsd_01791_002,hrrsd_01791,train,8,tennis_court,88,562,210,703,17202,1392,1176,,,155,1.445,False,0.716
hrrsd_01791_003,hrrsd_01791,train,8,tennis_court,155,517,276,662,17545,1392,1176,,,160,1.4,False,0.685
hrrsd_01791_004,hrrsd_01791,train,12,ground_track_field,144,372,1036,1146,690408,1392,1176,,,981,0.228,False,0.717
hrrsd_01793_000,hrrsd_01793,train,8,tennis_court,529,333,650,487,18634,1157,825,,,169,1.325,False,0.652
hrrsd_01793_001,hrrsd_01793,train,8,tennis_court,597,300,717,448,17760,1157,825,,,163,1.374,False,0.668
hrrsd_01793_002,hrrsd_01793,train,8,tennis_court,684,457,804,603,17520,1157,825,,,161,1.391,False,0.676
hrrsd_01793_003,hrrsd_01793,train,8,tennis_court,614,493,737,643,18450,1157,825,,,165,1.358,False,0.678
hrrsd_01798_000,hrrsd_01798,train,8,tennis_court,302,212,416,355,16302,712,581,,,157,1.427,False,0.661
hrrsd_01798_001,hrrsd_01798,train,8,tennis_court,368,248,483,391,16445,712,581,,,157,1.427,False,0.667
hrrsd_01798_002,hrrsd_01798,train,8,tennis_court,433,285,548,427,16330,712,581,,,156,1.436,False,0.671
hrrsd_01798_003,hrrsd_01798,train,8,tennis_court,499,320,616,462,16614,712,581,,,156,1.436,False,0.683
hrrsd_01800_000,hrrsd_01800,train,8,tennis_court,312,284,393,425,11421,843,597,,,155,1.445,False,0.475
hrrsd_01800_001,hrrsd_01800,train,8,tennis_court,392,297,471,437,11060,843,597,,,154,1.455,False,0.466
hrrsd_01800_002,hrrsd_01800,train,8,tennis_court,470,311,548,449,10764,843,597,,,152,1.474,False,0.466
hrrsd_01800_003,hrrsd_01800,train,8,tennis_court,549,321,629,462,11280,843,597,,,155,1.445,False,0.47
hrrsd_01804_000,hrrsd_01804,train,2,bridge,468,223,910,850,277134,1093,1062,,,690,0.325,False,0.582
hrrsd_01804_001,hrrsd_01804,train,8,tennis_court,38,629,172,769,18760,1093,1062,,,154,1.455,False,0.791
hrrsd_01804_002,hrrsd_01804,train,8,tennis_court,101,672,233,810,18216,1093,1062,,,152,1.474,False,0.788
hrrsd_01804_003,hrrsd_01804,train,8,tennis_court,158,723,288,857,17420,1093,1062,,,147,1.524,False,0.806
hrrsd_01817_000,hrrsd_01817,train,8,tennis_court,310,260,383,403,10439,634,452,,,157,1.427,False,0.424
hrrsd_01817_001,hrrsd_01817,train,8,tennis_court,387,258,460,399,10293,634,452,,,155,1.445,False,0.428
hrrsd_01817_002,hrrsd_01817,train,8,tennis_court,460,259,534,396,10138,634,452,,,151,1.483,False,0.445
hrrsd_01818_000,hrrsd_01818,train,12,ground_track_field,26,9,443,258,103833,710,546,,,459,0.488,False,0.493
hrrsd_01821_000,hrrsd_01821,train,8,tennis_court,311,85,424,231,16498,762,559,,,161,1.391,False,0.636
hrrsd_01821_001,hrrsd_01821,train,8,tennis_court,235,245,345,390,15950,762,559,,,160,1.4,False,0.623
hrrsd_01822_000,hrrsd_01822,train,8,tennis_court,173,240,308,376,18360,875,642,,,150,1.493,False,0.816
hrrsd_01822_001,hrrsd_01822,train,8,tennis_court,120,296,251,431,17685,875,642,,,148,1.514,False,0.807
hrrsd_01822_002,hrrsd_01822,train,8,tennis_court,303,374,438,508,18090,875,642,,,148,1.514,False,0.826
hrrsd_01822_003,hrrsd_01822,train,8,tennis_court,247,427,382,562,18225,875,642,,,148,1.514,False,0.832
hrrsd_01835_000,hrrsd_01835,train,8,tennis_court,211,319,330,462,17017,420,613,,,157,1.427,False,0.69
hrrsd_01835_001,hrrsd_01835,train,8,tennis_court,147,358,267,503,17400,420,613,,,160,1.4,False,0.68
hrrsd_01835_002,hrrsd_01835,train,8,tennis_court,84,398,205,541,17303,420,613,,,157,1.427,False,0.702
hrrsd_01835_003,hrrsd_01835,train,8,tennis_court,22,434,139,582,17316,420,613,,,163,1.374,False,0.652
hrrsd_01836_000,hrrsd_01836,train,8,tennis_court,287,236,375,384,13024,957,661,,,163,1.374,False,0.49
hrrsd_01842_000,hrrsd_01842,train,8,tennis_court,319,260,461,345,12070,656,844,,,156,1.436,False,0.496
hrrsd_01842_001,hrrsd_01842,train,8,tennis_court,332,331,472,415,11760,656,844,,,154,1.455,False,0.496
hrrsd_01842_002,hrrsd_01842,train,8,tennis_court,422,420,494,558,9936,656,844,,,152,1.474,False,0.43
hrrsd_01845_000,hrrsd_01845,train,8,tennis_court,42,67,151,214,16023,860,577,,,162,1.383,False,0.611
hrrsd_01845_001,hrrsd_01845,train,8,tennis_court,113,36,223,182,16060,860,577,,,161,1.391,False,0.62
hrrsd_01845_002,hrrsd_01845,train,8,tennis_court,120,247,228,392,15660,860,577,,,160,1.4,False,0.612
hrrsd_01845_003,hrrsd_01845,train,8,tennis_court,193,219,300,362,15301,860,577,,,157,1.427,False,0.621
hrrsd_01845_004,hrrsd_01845,train,8,tennis_court,296,160,405,303,15587,860,577,,,157,1.427,False,0.632
hrrsd_01847_000,hrrsd_01847,train,8,tennis_court,21,426,131,567,15510,713,583,,,155,1.445,False,0.646
hrrsd_01847_001,hrrsd_01847,train,8,tennis_court,91,390,204,532,16046,713,583,,,156,1.436,False,0.659
hrrsd_01847_002,hrrsd_01847,train,8,tennis_court,166,368,282,510,16472,713,583,,,156,1.436,False,0.677
hrrsd_01847_003,hrrsd_01847,train,8,tennis_court,238,329,351,471,16046,713,583,,,156,1.436,False,0.659
hrrsd_01850_000,hrrsd_01850,train,8,tennis_court,263,382,337,520,10212,746,535,,,152,1.474,False,0.442
hrrsd_01850_001,hrrsd_01850,train,8,tennis_court,343,377,414,514,9727,746,535,,,151,1.483,False,0.427
hrrsd_01850_002,hrrsd_01850,train,8,tennis_court,420,371,493,508,10001,746,535,,,151,1.483,False,0.439
hrrsd_01850_003,hrrsd_01850,train,8,tennis_court,500,366,570,503,9590,746,535,,,151,1.483,False,0.421
hrrsd_01871_000,hrrsd_01871,train,8,tennis_court,344,171,445,321,15150,687,567,,,165,1.358,False,0.556
hrrsd_01871_001,hrrsd_01871,train,8,tennis_court,419,143,520,294,15251,687,567,,,166,1.349,False,0.553
hrrsd_01871_002,hrrsd_01871,train,8,tennis_court,494,120,593,269,14751,687,567,,,164,1.366,False,0.548
hrrsd_01871_003,hrrsd_01871,train,8,tennis_court,568,97,668,244,14700,687,567,,,162,1.383,False,0.56
hrrsd_01886_000,hrrsd_01886,train,8,tennis_court,598,56,679,196,11340,1090,777,,,154,1.455,False,0.478
hrrsd_01886_001,hrrsd_01886,train,8,tennis_court,688,27,767,167,11060,1090,777,,,154,1.455,False,0.466
hrrsd_01886_002,hrrsd_01886,train,8,tennis_court,764,15,842,155,10920,1090,777,,,154,1.455,False,0.46
hrrsd_01889_000,hrrsd_01889,train,8,tennis_court,550,340,649,483,14157,1258,984,,,157,1.427,False,0.574
hrrsd_01889_001,hrrsd_01889,train,8,tennis_court,630,362,728,505,14014,1258,984,,,157,1.427,False,0.569
hrrsd_01889_002,hrrsd_01889,train,8,tennis_court,492,534,588,675,13536,1258,984,,,155,1.445,False,0.563
hrrsd_01889_003,hrrsd_01889,train,8,tennis_court,570,557,668,699,13916,1258,984,,,156,1.436,False,0.572
hrrsd_01894_000,hrrsd_01894,train,8,tennis_court,652,437,756,580,14872,1715,1308,,,157,1.427,False,0.603
hrrsd_01894_001,hrrsd_01894,train,8,tennis_court,721,467,825,609,14768,1715,1308,,,156,1.436,False,0.607
hrrsd_01894_002,hrrsd_01894,train,8,tennis_court,793,497,898,639,14910,1715,1308,,,156,1.436,False,0.613
hrrsd_01894_003,hrrsd_01894,train,8,tennis_court,867,525,968,671,14746,1715,1308,,,161,1.391,False,0.569
hrrsd_01894_004,hrrsd_01894,train,8,tennis_court,937,558,1043,701,15158,1715,1308,,,157,1.427,False,0.615
hrrsd_01899_000,hrrsd_01899,train,8,tennis_court,420,131,549,273,18318,1231,863,,,156,1.436,False,0.753
hrrsd_01899_001,hrrsd_01899,train,8,tennis_court,483,86,612,230,18576,1231,863,,,158,1.418,False,0.744
hrrsd_01899_002,hrrsd_01899,train,8,tennis_court,538,286,666,429,18304,1231,863,,,157,1.427,False,0.743
hrrsd_01899_003,hrrsd_01899,train,8,tennis_court,600,238,731,381,18733,1231,863,,,157,1.427,False,0.76
hrrsd_01904_000,hrrsd_01904,train,8,tennis_court,467,474,613,589,16790,1293,881,,,161,1.391,False,0.648
hrrsd_01904_001,hrrsd_01904,train,8,tennis_court,497,545,642,653,15660,1293,881,,,160,1.4,False,0.612
hrrsd_01904_002,hrrsd_01904,train,8,tennis_court,611,649,729,792,16874,1293,881,,,157,1.427,False,0.685
hrrsd_01904_003,hrrsd_01904,train,8,tennis_court,548,684,663,830,16790,1293,881,,,161,1.391,False,0.648
hrrsd_01904_004,hrrsd_01904,train,8,tennis_court,483,719,599,866,17052,1293,881,,,162,1.383,False,0.65
hrrsd_01913_000,hrrsd_01913,train,8,tennis_court,76,120,218,246,17892,1362,1126,,,156,1.436,False,0.735
hrrsd_01913_001,hrrsd_01913,train,8,tennis_court,245,242,386,370,18048,1362,1126,,,155,1.445,False,0.751
hrrsd_01913_002,hrrsd_01913,train,8,tennis_court,416,367,559,498,18733,1362,1126,,,157,1.427,False,0.76
hrrsd_01913_003,hrrsd_01913,train,8,tennis_court,93,324,215,466,17324,1362,1126,,,156,1.436,False,0.712
hrrsd_01913_004,hrrsd_01913,train,8,tennis_court,158,368,287,513,18705,1362,1126,,,160,1.4,False,0.731
hrrsd_01913_005,hrrsd_01913,train,8,tennis_court,556,498,688,635,18084,1362,1126,,,151,1.483,False,0.793
hrrsd_01924_000,hrrsd_01924,train,8,tennis_court,1216,249,1357,384,19035,1885,1369,,,155,1.445,False,0.792
hrrsd_01924_001,hrrsd_01924,train,8,tennis_court,1071,364,1208,499,18495,1885,1369,,,151,1.483,False,0.811
hrrsd_01924_002,hrrsd_01924,train,8,tennis_court,1126,430,1261,566,18360,1885,1369,,,150,1.493,False,0.816
hrrsd_01924_003,hrrsd_01924,train,8,tennis_court,926,491,1062,623,17952,1885,1369,,,150,1.493,False,0.798
hrrsd_01924_004,hrrsd_01924,train,8,tennis_court,974,543,1112,681,19044,1885,1369,,,152,1.474,False,0.824
hrrsd_01924_005,hrrsd_01924,train,8,tennis_court,1024,603,1157,734,17423,1885,1369,,,146,1.534,False,0.817
hrrsd_01924_006,hrrsd_01924,train,8,tennis_court,849,609,978,749,18060,1885,1369,,,154,1.455,False,0.762
hrrsd_01924_007,hrrsd_01924,train,8,tennis_court,789,661,920,797,17816,1885,1369,,,150,1.493,False,0.792
hrrsd_01932_000,hrrsd_01932,train,8,tennis_court,404,520,486,662,11644,972,734,,,156,1.436,False,0.478
hrrsd_01932_001,hrrsd_01932,train,8,tennis_court,502,505,586,644,11676,972,734,,,153,1.464,False,0.499
hrrsd_01932_002,hrrsd_01932,train,8,tennis_court,592,491,676,635,12096,972,734,,,158,1.418,False,0.485
hrrsd_01932_003,hrrsd_01932,train,8,tennis_court,681,481,763,620,11398,972,734,,,153,1.464,False,0.487
